County,Cases,Deaths
Appling,156,13
Atkinson,46,2
Bacon,98,3
Baker,34,2
Baldwin,342,26
Banks,88,1
Barrow,326,14
Bartow,478,38
Ben Hill,73,1
Berrien,46,0
Bibb,450,27
Bleckley,45,0
Brantley,54,2
Brooks,68,8
Bryan,74,5
Bulloch,60,2
Burke,121,5
Butts,229,22
Calhoun,132,5
Camden,62,1
Candler,13,0
Carroll,518,24
Catoosa,132,0
Charlton,32,1
Chatham,500,24
Chattahoochee,39,0
Chattooga,24,2
Cherokee,887,33
Clarke,282,13
Clay,39,2
Clayton,1215,45
Clinch,58,2
Cobb,3002,171
Coffee,266,15
Colquitt,465,14
Columbia,248,7
Cook,48,2
Coweta,415,8
Crawford,28,0
Crisp,232,7
Dade,28,1
Dawson,109,1
DeKalb,3731,112
Decatur,186,4
Dodge,51,2
Dooly,179,12
Dougherty,1770,145
Douglas,538,25
Early,238,31
Echols,110,0
Effingham,73,1
Elbert,74,0
Emanuel,27,2
Evans,5,0
Fannin,43,1
Fayette,235,13
Floyd,260,15
Forsyth,512,12
Franklin,46,1
Fulton,4505,230
Gilmer,149,0
Glascock,1,0
Glynn,116,1
Gordon,158,16
Grady,94,4
Greene,68,7
Gwinnett,3768,127
Habersham,520,23
Hall,2467,47
Hancock,194,23
Haralson,43,2
Harris,91,5
Hart,30,0
Heard,33,2
Henry,688,22
Houston,366,17
Irwin,29,1
Jackson,184,5
Jasper,34,1
Jeff Davis,38,1
Jefferson,41,1
Jenkins,19,1
Johnson,82,2
Jones,37,0
Lamar,67,2
Lanier,21,2
Laurens,104,1
Lee,361,22
Liberty,82,0
Lincoln,16,0
Long,16,1
Lowndes,301,4
Lumpkin,99,1
Macon,100,6
Madison,54,1
Marion,57,2
McDuffie,67,5
McIntosh,16,1
Meriwether,85,2
Miller,41,0
Mitchell,408,32
Monroe,121,8
Montgomery,9,0
Morgan,37,0
Murray,90,1
Muscogee,603,17
Newton,352,11
Non-Georgia Resident,2007,31
Oconee,116,6
Oglethorpe,61,6
Paulding,323,11
Peach,72,4
Pickens,47,3
Pierce,99,3
Pike,54,2
Polk,118,1
Pulaski,42,2
Putnam,90,9
Quitman,12,1
Rabun,20,1
Randolph,179,19
Richmond,595,22
Rockdale,285,8
Schley,16,1
Screven,51,2
Seminole,44,2
Spalding,275,21
Stephens,138,2
Stewart,52,1
Sumter,476,43
Talbot,38,1
Taliaferro,1,0
Tattnall,23,0
Taylor,22,2
Telfair,37,1
Terrell,213,26
Thomas,324,32
Tift,256,17
Toombs,56,4
Towns,24,1
Treutlen,9,0
Troup,307,11
Turner,116,12
Twiggs,17,0
Union,44,1
Unknown,1208,0
Upson,280,34
Walker,139,0
Walton,265,12
Ware,228,14
Warren,18,0
Washington,74,1
Wayne,20,0
Webster,12,1
Wheeler,13,0
White,101,3
Whitfield,345,7
Wilcox,110,13
Wilkes,33,1
Wilkinson,69,5
Worth,210,21
Total,46286,2003
