County,Cases,Deaths
Appling,208,13
Atkinson,83,2
Bacon,186,3
Baker,36,3
Baldwin,433,33
Banks,111,0
Barrow,409,25
Bartow,573,39
Ben Hill,113,1
Berrien,83,0
Bibb,583,37
Bleckley,53,1
Brantley,72,2
Brooks,106,11
Bryan,90,5
Bulloch,119,3
Burke,128,6
Butts,248,32
Calhoun,154,6
Camden,76,1
Candler,19,0
Carroll,621,40
Catoosa,256,6
Charlton,36,2
Chatham,685,31
Chattahoochee,305,1
Chattooga,46,2
Cherokee,1064,39
Clarke,363,15
Clay,55,2
Clayton,1518,75
Clinch,83,2
Cobb,3751,224
Coffee,380,15
Colquitt,713,17
Columbia,329,8
Cook,86,1
Coweta,538,14
Crawford,32,0
Crisp,255,11
Dade,54,1
Dawson,123,3
DeKalb,4541,158
Decatur,239,8
Dodge,62,2
Dooly,194,12
Dougherty,1836,151
Douglas,698,34
Early,252,31
Echols,165,0
Effingham,91,1
Elbert,88,0
Emanuel,52,2
Evans,12,0
Fannin,73,1
Fayette,271,16
Floyd,387,15
Forsyth,627,14
Franklin,146,1
Fulton,5325,301
Gilmer,175,2
Glascock,2,0
Glynn,214,3
Gordon,273,18
Grady,153,4
Greene,87,8
Gwinnett,5753,159
Habersham,624,33
Hall,2874,58
Hancock,203,30
Haralson,62,4
Harris,232,8
Hart,46,0
Heard,45,3
Henry,905,31
Houston,479,20
Irwin,42,1
Jackson,283,7
Jasper,61,1
Jeff Davis,66,2
Jefferson,63,1
Jenkins,62,9
Johnson,78,2
Jones,51,0
Lamar,85,5
Lanier,108,2
Laurens,125,1
Lee,374,22
Liberty,98,1
Lincoln,18,1
Long,27,1
Lowndes,813,4
Lumpkin,116,1
Macon,112,8
Madison,75,2
Marion,68,3
McDuffie,76,5
McIntosh,20,1
Meriwether,139,3
Miller,45,0
Mitchell,432,39
Monroe,135,15
Montgomery,24,0
Morgan,42,0
Murray,155,1
Muscogee,1113,33
Newton,452,11
Non-Georgia Resident,2872,40
Oconee,131,10
Oglethorpe,77,7
Paulding,437,14
Peach,92,9
Pickens,75,4
Pierce,132,4
Pike,76,3
Polk,175,1
Pulaski,46,2
Putnam,112,11
Quitman,15,1
Rabun,33,4
Randolph,193,23
Richmond,711,41
Rockdale,353,9
Schley,20,1
Screven,71,4
Seminole,48,2
Spalding,336,31
Stephens,160,5
Stewart,71,1
Sumter,529,49
Talbot,53,2
Taliaferro,2,0
Tattnall,69,0
Taylor,27,2
Telfair,61,2
Terrell,217,27
Thomas,366,33
Tift,462,23
Toombs,137,5
Towns,35,1
Treutlen,17,1
Troup,863,24
Turner,161,15
Twiggs,22,1
Union,56,3
Unknown,1147,1
Upson,309,42
Walker,269,5
Walton,340,25
Ware,301,15
Warren,19,0
Washington,77,1
Wayne,44,0
Webster,17,1
Wheeler,33,0
White,125,4
Whitfield,692,10
Wilcox,120,15
Wilkes,42,1
Wilkinson,74,7
Worth,270,21
Total,60912,2605
