County,Cases,Deaths
Appling,115,11
Atkinson,24,2
Bacon,68,2
Baker,32,2
Baldwin,296,14
Banks,46,0
Barrow,272,8
Bartow,419,35
Ben Hill,48,1
Berrien,25,0
Bibb,408,18
Bleckley,33,0
Brantley,46,2
Brooks,66,9
Bryan,67,5
Bulloch,46,2
Burke,122,4
Butts,205,18
Calhoun,122,6
Camden,52,1
Candler,12,0
Carroll,425,21
Catoosa,77,0
Charlton,28,1
Chatham,388,16
Chattahoochee,19,0
Chattooga,19,2
Cherokee,758,26
Clarke,200,13
Clay,30,2
Clayton,1034,39
Clinch,46,1
Cobb,2584,135
Coffee,210,12
Colquitt,262,11
Columbia,214,6
Cook,35,2
Coweta,286,4
Crawford,24,0
Crisp,203,7
Dade,20,1
Dawson,95,1
DeKalb,2979,88
Decatur,140,4
Dodge,47,2
Dooly,163,12
Dougherty,1672,139
Douglas,452,19
Early,236,29
Echols,53,0
Effingham,48,1
Elbert,69,0
Emanuel,26,2
Evans,5,0
Fannin,39,1
Fayette,215,11
Floyd,208,13
Forsyth,434,11
Franklin,35,1
Fulton,3793,174
Gilmer,117,0
Glascock,1,0
Glynn,81,1
Gordon,134,15
Grady,93,4
Greene,60,7
Gwinnett,2820,117
Habersham,470,14
Hall,2230,40
Hancock,169,15
Haralson,35,2
Harris,75,4
Hart,26,0
Heard,23,1
Henry,615,20
Houston,324,16
Irwin,22,1
Jackson,137,3
Jasper,26,0
Jeff Davis,26,1
Jefferson,26,1
Jenkins,16,1
Johnson,78,2
Jones,32,0
Lamar,44,1
Lanier,12,2
Laurens,94,1
Lee,345,23
Liberty,47,0
Lincoln,15,1
Long,6,0
Lowndes,226,5
Lumpkin,88,1
Macon,95,6
Madison,32,1
Marion,47,2
McDuffie,57,5
McIntosh,11,0
Meriwether,73,1
Miller,36,0
Mitchell,396,32
Monroe,108,7
Montgomery,8,0
Morgan,34,0
Murray,66,1
Muscogee,456,16
Newton,275,10
Non-Georgia Resident,1639,25
Oconee,82,3
Oglethorpe,56,4
Paulding,261,10
Peach,69,3
Pickens,39,3
Pierce,84,4
Pike,45,2
Polk,86,0
Pulaski,35,2
Putnam,83,7
Quitman,8,1
Rabun,15,1
Randolph,170,21
Richmond,501,17
Rockdale,251,9
Schley,16,1
Screven,20,1
Seminole,41,2
Spalding,251,14
Stephens,117,2
Stewart,40,0
Sumter,425,40
Talbot,31,1
Taliaferro,1,0
Tattnall,13,0
Taylor,22,2
Telfair,29,1
Terrell,203,24
Thomas,302,30
Tift,194,14
Toombs,47,4
Towns,21,1
Treutlen,8,0
Troup,215,6
Turner,85,12
Twiggs,10,0
Union,38,1
Unknown,2432,1
Upson,267,31
Walker,81,0
Walton,172,9
Ware,191,13
Warren,16,0
Washington,71,1
Wayne,15,0
Webster,11,1
Wheeler,10,0
White,91,3
Whitfield,206,7
Wilcox,98,12
Wilkes,30,1
Wilkinson,49,3
Worth,206,20
Total,39801,1697
