County,Cases,Deaths
Appling,121,13
Atkinson,26,2
Bacon,73,2
Baker,32,1
Baldwin,329,19
Banks,73,0
Barrow,281,11
Bartow,427,36
Ben Hill,55,1
Berrien,34,0
Bibb,423,20
Bleckley,37,0
Brantley,48,2
Brooks,66,9
Bryan,68,5
Bulloch,49,2
Burke,120,4
Butts,206,19
Calhoun,123,5
Camden,53,1
Candler,12,0
Carroll,439,24
Catoosa,97,0
Charlton,28,1
Chatham,428,21
Chattahoochee,20,0
Chattooga,24,2
Cherokee,790,29
Clarke,219,13
Clay,34,2
Clayton,1071,43
Clinch,46,1
Cobb,2655,141
Coffee,225,13
Colquitt,280,13
Columbia,223,6
Cook,44,2
Coweta,311,7
Crawford,24,0
Crisp,210,7
Dade,26,1
Dawson,101,1
DeKalb,3080,100
Decatur,145,4
Dodge,48,2
Dooly,164,12
Dougherty,1723,138
Douglas,478,22
Early,234,29
Echols,59,0
Effingham,61,1
Elbert,71,0
Emanuel,26,2
Evans,5,0
Fannin,39,1
Fayette,215,11
Floyd,224,14
Forsyth,444,12
Franklin,35,1
Fulton,3931,196
Gilmer,126,0
Glascock,1,0
Glynn,83,1
Gordon,136,15
Grady,93,4
Greene,63,7
Gwinnett,2961,121
Habersham,479,18
Hall,2269,41
Hancock,175,17
Haralson,36,2
Harris,79,4
Hart,26,0
Heard,26,2
Henry,627,20
Houston,339,16
Irwin,23,1
Jackson,145,4
Jasper,31,1
Jeff Davis,31,1
Jefferson,26,1
Jenkins,18,1
Johnson,78,2
Jones,32,0
Lamar,50,1
Lanier,12,2
Laurens,96,1
Lee,342,22
Liberty,63,0
Lincoln,15,0
Long,12,1
Lowndes,232,5
Lumpkin,88,1
Macon,96,6
Madison,32,1
Marion,48,2
McDuffie,62,5
McIntosh,11,0
Meriwether,78,2
Miller,38,0
Mitchell,397,32
Monroe,114,8
Montgomery,8,0
Morgan,35,0
Murray,72,1
Muscogee,509,17
Newton,286,11
Non-Georgia Resident,1748,29
Oconee,103,5
Oglethorpe,58,5
Paulding,273,11
Peach,70,3
Pickens,41,3
Pierce,88,3
Pike,48,2
Polk,93,0
Pulaski,38,2
Putnam,84,8
Quitman,10,1
Rabun,15,1
Randolph,170,19
Richmond,523,18
Rockdale,257,9
Schley,16,1
Screven,25,2
Seminole,42,2
Spalding,250,14
Stephens,122,2
Stewart,40,0
Sumter,436,40
Talbot,34,1
Taliaferro,1,0
Tattnall,13,0
Taylor,21,2
Telfair,32,1
Terrell,209,26
Thomas,308,31
Tift,212,14
Toombs,50,4
Towns,22,1
Treutlen,8,0
Troup,238,9
Turner,92,12
Twiggs,11,0
Union,39,1
Unknown,2496,0
Upson,271,33
Walker,94,0
Walton,186,10
Ware,201,13
Warren,17,0
Washington,72,1
Wayne,15,0
Webster,11,1
Wheeler,9,0
White,92,3
Whitfield,249,7
Wilcox,98,13
Wilkes,32,1
Wilkinson,63,3
Worth,204,20
Total,41482,1808
