County,Cases,Deaths
Appling,118,12
Atkinson,26,2
Bacon,73,2
Baker,32,1
Baldwin,299,16
Banks,68,0
Barrow,276,9
Bartow,424,36
Ben Hill,53,1
Berrien,30,0
Bibb,416,20
Bleckley,34,0
Brantley,46,2
Brooks,66,9
Bryan,67,5
Bulloch,48,2
Burke,120,4
Butts,205,18
Calhoun,121,6
Camden,53,1
Candler,12,0
Carroll,437,24
Catoosa,79,0
Charlton,28,1
Chatham,406,18
Chattahoochee,19,0
Chattooga,20,2
Cherokee,769,29
Clarke,208,13
Clay,32,2
Clayton,1047,42
Clinch,46,1
Cobb,2625,138
Coffee,218,13
Colquitt,267,13
Columbia,224,6
Cook,40,2
Coweta,303,7
Crawford,23,0
Crisp,204,7
Dade,21,1
Dawson,99,2
DeKalb,3038,96
Decatur,144,4
Dodge,47,2
Dooly,164,12
Dougherty,1716,138
Douglas,455,22
Early,235,29
Echols,54,0
Effingham,50,1
Elbert,69,0
Emanuel,26,2
Evans,5,0
Fannin,39,1
Fayette,212,11
Floyd,218,13
Forsyth,443,12
Franklin,35,1
Fulton,3872,190
Gilmer,123,0
Glascock,1,0
Glynn,83,1
Gordon,135,15
Grady,92,4
Greene,62,7
Gwinnett,2882,121
Habersham,473,18
Hall,2248,41
Hancock,167,15
Haralson,36,2
Harris,78,4
Hart,26,0
Heard,24,2
Henry,623,20
Houston,335,16
Irwin,23,1
Jackson,139,3
Jasper,26,1
Jeff Davis,29,1
Jefferson,26,1
Jenkins,17,1
Johnson,78,2
Jones,32,0
Lamar,46,1
Lanier,12,2
Laurens,95,1
Lee,340,22
Liberty,60,0
Lincoln,15,1
Long,12,1
Lowndes,229,5
Lumpkin,88,1
Macon,94,6
Madison,32,1
Marion,48,2
McDuffie,60,5
McIntosh,11,0
Meriwether,76,2
Miller,37,0
Mitchell,399,32
Monroe,113,8
Montgomery,8,0
Morgan,34,0
Murray,69,1
Muscogee,487,17
Newton,280,11
Non-Georgia Resident,1694,26
Oconee,103,3
Oglethorpe,56,5
Paulding,264,11
Peach,69,3
Pickens,40,3
Pierce,85,4
Pike,45,2
Polk,87,0
Pulaski,38,2
Putnam,86,7
Quitman,8,1
Rabun,15,1
Randolph,170,20
Richmond,522,17
Rockdale,254,9
Schley,16,1
Screven,22,1
Seminole,42,2
Spalding,246,14
Stephens,121,2
Stewart,40,0
Sumter,432,40
Talbot,32,1
Taliaferro,1,0
Tattnall,13,0
Taylor,21,2
Telfair,30,1
Terrell,204,25
Thomas,304,30
Tift,204,14
Toombs,48,4
Towns,22,1
Treutlen,8,0
Troup,227,8
Turner,90,12
Twiggs,11,0
Union,39,1
Unknown,2464,2
Upson,271,33
Walker,84,0
Walton,186,9
Ware,191,13
Warren,17,0
Washington,72,1
Wayne,15,0
Webster,11,1
Wheeler,9,0
White,91,3
Whitfield,220,7
Wilcox,98,13
Wilkes,30,1
Wilkinson,61,3
Worth,207,20
Total,40663,1775
