County,Cases,Deaths
Appling,230,14
Atkinson,109,2
Bacon,210,4
Baker,37,3
Baldwin,465,33
Banks,124,0
Barrow,452,25
Bartow,639,40
Ben Hill,139,1
Berrien,107,0
Bibb,664,38
Bleckley,55,1
Brantley,82,2
Brooks,124,11
Bryan,110,5
Bulloch,232,3
Burke,138,6
Butts,260,33
Calhoun,161,5
Camden,106,1
Candler,25,0
Carroll,651,39
Catoosa,297,6
Charlton,41,2
Chatham,999,36
Chattahoochee,363,0
Chattooga,53,2
Cherokee,1177,44
Clarke,441,15
Clay,56,2
Clayton,1781,79
Clinch,98,3
Cobb,4347,237
Coffee,484,17
Colquitt,803,18
Columbia,377,9
Cook,114,1
Coweta,600,15
Crawford,39,0
Crisp,265,12
Dade,62,1
Dawson,128,3
DeKalb,5258,168
Decatur,248,8
Dodge,77,2
Dooly,196,12
Dougherty,1870,154
Douglas,821,35
Early,258,31
Echols,177,0
Effingham,117,1
Elbert,94,0
Emanuel,87,3
Evans,17,0
Fannin,94,1
Fayette,314,17
Floyd,466,15
Forsyth,737,15
Franklin,170,1
Fulton,6163,309
Gilmer,181,2
Glascock,3,0
Glynn,471,3
Gordon,329,18
Grady,174,4
Greene,91,9
Gwinnett,7223,167
Habersham,648,35
Hall,3048,59
Hancock,209,32
Haralson,67,5
Harris,286,9
Hart,52,0
Heard,47,3
Henry,1077,31
Houston,545,23
Irwin,48,1
Jackson,337,9
Jasper,64,1
Jeff Davis,77,2
Jefferson,80,1
Jenkins,94,11
Johnson,84,2
Jones,52,0
Lamar,107,6
Lanier,122,3
Laurens,146,1
Lee,386,22
Liberty,112,1
Lincoln,30,1
Long,33,1
Lowndes,1040,8
Lumpkin,126,3
Macon,113,9
Madison,86,4
Marion,77,2
McDuffie,84,6
McIntosh,29,1
Meriwether,167,2
Miller,45,0
Mitchell,443,38
Monroe,142,16
Montgomery,28,0
Morgan,46,0
Murray,183,2
Muscogee,1428,40
Newton,538,11
Non-Georgia Resident,3299,41
Oconee,141,10
Oglethorpe,87,7
Paulding,522,15
Peach,95,9
Pickens,85,5
Pierce,155,4
Pike,87,3
Polk,197,1
Pulaski,47,2
Putnam,128,12
Quitman,15,1
Rabun,40,3
Randolph,197,25
Richmond,802,48
Rockdale,415,10
Schley,23,1
Screven,87,5
Seminole,49,2
Spalding,365,32
Stephens,190,6
Stewart,106,3
Sumter,542,50
Talbot,66,2
Taliaferro,2,0
Tattnall,103,0
Taylor,27,2
Telfair,74,3
Terrell,222,27
Thomas,399,33
Tift,642,25
Toombs,212,5
Towns,37,1
Treutlen,20,1
Troup,1233,29
Turner,172,16
Twiggs,23,1
Union,62,3
Unknown,1341,2
Upson,343,43
Walker,302,9
Walton,371,28
Ware,372,15
Warren,19,0
Washington,90,1
Wayne,52,0
Webster,20,1
Wheeler,42,0
White,134,4
Whitfield,890,10
Wilcox,123,15
Wilkes,52,1
Wilkinson,74,8
Worth,295,21
Total,71095,2745
