County,Cases,Deaths
Appling,689,19
Atkinson,324,3
Bacon,438,8
Baker,65,3
Baldwin,1070,41
Banks,275,4
Barrow,1323,32
Bartow,1914,64
Ben Hill,464,4
Berrien,304,0
Bibb,3715,71
Bleckley,252,10
Brantley,255,6
Brooks,416,18
Bryan,677,8
Bulloch,1310,14
Burke,481,7
Butts,494,38
Calhoun,207,6
Camden,780,5
Candler,267,6
Carroll,1905,51
Catoosa,660,10
Charlton,438,3
Chatham,5914,76
Chattahoochee,767,2
Chattooga,280,4
Cherokee,3609,64
Clarke,2117,19
Clay,91,2
Clayton,5154,111
Clinch,200,4
Cobb,14006,323
Coffee,1497,30
Colquitt,1565,24
Columbia,2346,25
Cook,445,6
Coweta,1539,22
Crawford,106,0
Crisp,391,15
Dade,129,1
Dawson,401,3
DeKalb,14292,242
Decatur,809,14
Dodge,236,3
Dooly,258,14
Dougherty,2754,172
Douglas,2728,54
Early,368,32
Echols,225,2
Effingham,758,3
Elbert,366,1
Emanuel,534,11
Evans,270,3
Fannin,349,3
Fayette,1159,30
Floyd,1580,18
Forsyth,2357,24
Franklin,416,6
Fulton,20874,445
Gilmer,635,4
Glascock,25,1
Glynn,2593,52
Gordon,1225,23
Grady,503,6
Greene,325,12
Gwinnett,20382,272
Habersham,1157,50
Hall,6206,99
Hancock,324,35
Haralson,230,6
Harris,659,17
Hart,322,7
Heard,147,5
Henry,3457,49
Houston,2023,62
Irwin,168,1
Jackson,1098,17
Jasper,168,1
Jeff Davis,466,8
Jefferson,517,8
Jenkins,249,24
Johnson,248,11
Jones,322,3
Lamar,280,12
Lanier,221,4
Laurens,993,14
Lee,551,22
Liberty,766,4
Lincoln,150,4
Long,132,1
Lowndes,3229,45
Lumpkin,357,6
Macon,180,10
Madison,417,6
Marion,152,5
McDuffie,365,10
McIntosh,190,2
Meriwether,403,6
Miller,146,0
Mitchell,657,41
Monroe,467,27
Montgomery,157,2
Morgan,283,0
Murray,609,2
Muscogee,4826,102
Newton,1865,40
Non-GA Resident/Unknown State,16668,96
Oconee,450,15
Oglethorpe,226,7
Paulding,1744,23
Peach,394,14
Pickens,410,5
Pierce,413,9
Pike,224,5
Polk,837,11
Pulaski,127,2
Putnam,437,18
Quitman,31,1
Rabun,227,3
Randolph,273,26
Richmond,4509,94
Rockdale,1371,18
Schley,69,1
Screven,215,9
Seminole,212,4
Spalding,967,41
Stephens,655,13
Stewart,256,7
Sumter,775,56
Talbot,140,3
Taliaferro,13,0
Tattnall,520,1
Taylor,93,2
Telfair,289,10
Terrell,301,30
Thomas,1135,43
Tift,1363,40
Toombs,783,9
Towns,151,1
Treutlen,130,3
Troup,2312,72
Turner,251,18
Twiggs,122,4
Union,285,7
Unknown,2665,12
Upson,567,46
Walker,723,17
Walton,1153,39
Ware,1170,29
Warren,80,1
Washington,486,2
Wayne,790,11
Webster,40,2
Wheeler,95,1
White,359,5
Whitfield,3575,32
Wilcox,186,19
Wilkes,193,3
Wilkinson,220,11
Worth,450,23
Total,222588,4351
