County,Cases,Deaths
Arkansas,26,0
Ashley,68,1
Baxter,20,0
Benton,2623,18
Boone,22,1
Bradley,42,2
Calhoun,0,0
Carroll,166,5
Chicot,120,3
Clark,56,0
Clay,54,3
Cleburne,84,4
Cleveland,25,0
Columbia,84,3
Conway,47,3
Craighead,442,6
Crawford,148,0
Crittenden,731,11
Cross,85,1
Dallas,9,0
Desha,44,0
Drew,63,1
Faulkner,437,3
Franklin,17,0
Fulton,12,0
Garland,237,1
Grant,34,0
Greene,114,0
Hempstead,48,1
Hot Spring,423,0
Howard,82,1
Independence,54,0
Izard,20,1
Jackson,27,0
Jefferson,683,28
Johnson,210,0
Lafayette,16,1
Lawrence,99,9
Lee,628,2
Lincoln,1037,11
Little River,38,0
Logan,46,0
Lonoke,132,1
Madison,188,0
Marion,4,0
Miller,111,2
Mississippi,157,3
Monroe,12,0
Montgomery,4,0
Nevada,101,2
Newton,5,0
Ouachita,21,0
Perry,29,0
Phillips,132,3
Pike,8,0
Poinsett,57,3
Polk,72,0
Pope,414,3
Prairie,20,0
Pulaski,1862,56
Randolph,46,1
Saline,250,2
Scott,10,0
Searcy,7,0
Sebastian,435,5
Sevier,661,7
Sharp,53,4
St. Francis,810,3
Stone,13,0
Union,245,13
Van Buren,34,2
Washington,3320,30
White,84,1
Woodruff,6,0
Yell,582,3
Total,19106,264
