County,Cases,Deaths
Arkansas,21,0
Ashley,57,1
Baxter,15,0
Benton,2128,14
Boone,14,1
Bradley,38,2
Calhoun,0,0
Carroll,136,4
Chicot,93,2
Clark,53,0
Clay,48,3
Cleburne,77,4
Cleveland,25,0
Columbia,44,3
Conway,36,3
Craighead,404,6
Crawford,105,0
Crittenden,604,10
Cross,83,1
Dallas,6,0
Desha,29,0
Drew,39,1
Faulkner,305,3
Franklin,13,0
Fulton,10,0
Garland,183,1
Grant,28,0
Greene,97,0
Hempstead,46,1
Hot Spring,226,0
Howard,70,0
Independence,46,0
Izard,20,1
Jackson,24,0
Jefferson,657,28
Johnson,166,0
Lafayette,13,1
Lawrence,96,9
Lee,621,1
Lincoln,1036,11
Little River,36,0
Logan,34,0
Lonoke,91,0
Madison,162,0
Marion,2,0
Miller,94,2
Mississippi,121,3
Monroe,8,0
Montgomery,2,0
Nevada,95,2
Newton,4,0
Ouachita,17,0
Perry,21,0
Phillips,90,3
Pike,7,0
Poinsett,53,3
Polk,67,0
Pope,349,2
Prairie,16,0
Pulaski,1556,53
Randolph,39,1
Saline,211,2
Scott,8,0
Searcy,7,0
Sebastian,258,2
Sevier,606,6
Sharp,51,4
St. Francis,793,3
Stone,13,0
Union,232,13
Van Buren,30,2
Washington,2680,21
White,76,1
Woodruff,6,0
Yell,448,3
Total,15995,237
