County,Cases,Deaths
Arkansas,247,2
Ashley,362,5
Baxter,86,0
Benton,4917,43
Boone,230,2
Bradley,221,4
Calhoun,16,0
Carroll,392,7
Chicot,921,9
Clark,189,2
Clay,146,4
Cleburne,225,5
Cleveland,120,2
Columbia,242,12
Conway,162,3
Craighead,1482,13
Crawford,736,5
Crittenden,1482,24
Cross,225,4
Dallas,68,2
Desha,210,2
Drew,260,3
Faulkner,1397,6
Franklin,140,2
Fulton,48,0
Garland,1182,17
Grant,150,0
Greene,534,3
Hempstead,267,2
Hot Spring,1643,13
Howard,374,4
Independence,614,2
Izard,61,0
Jackson,124,1
Jefferson,1696,41
Johnson,691,2
Lafayette,59,2
Lawrence,230,9
Lee,977,8
Lincoln,1346,12
Little River,218,3
Logan,337,1
Lonoke,573,2
Madison,278,2
Marion,33,0
Miller,535,5
Mississippi,1154,14
Monroe,76,0
Montgomery,43,1
Nevada,147,9
Newton,107,11
Ouachita,118,3
Perry,55,0
Phillips,349,9
Pike,140,1
Poinsett,340,4
Polk,161,1
Pope,1449,12
Prairie,109,0
Pulaski,6085,88
Randolph,260,11
Saline,1267,8
Scott,78,0
Searcy,34,0
Sebastian,2435,22
Sevier,1058,11
Sharp,128,5
St. Francis,1238,3
Stone,86,1
Union,556,20
Van Buren,55,2
Washington,6430,53
White,394,3
Woodruff,24,0
Yell,1088,17
Total,51910,599
