County,Cases,Deaths
Arkansas,301,4
Ashley,393,7
Baxter,163,1
Benton,5687,60
Boone,429,4
Bradley,315,6
Calhoun,25,0
Carroll,515,8
Chicot,970,11
Clark,272,4
Clay,214,5
Cleburne,271,7
Cleveland,143,7
Columbia,321,16
Conway,222,3
Craighead,2178,16
Crawford,1002,10
Crittenden,1757,36
Cross,341,5
Dallas,139,2
Desha,255,5
Drew,322,5
Faulkner,1827,9
Franklin,193,2
Fulton,87,1
Garland,1552,34
Grant,211,1
Greene,677,7
Hempstead,337,3
Hot Spring,1759,23
Howard,437,8
Independence,837,12
Izard,114,0
Jackson,214,1
Jefferson,2338,53
Johnson,789,4
Lafayette,77,2
Lawrence,275,11
Lee,1015,11
Lincoln,1767,13
Little River,311,18
Logan,372,1
Lonoke,804,5
Madison,310,2
Marion,57,0
Miller,673,10
Mississippi,1448,34
Monroe,101,0
Montgomery,118,4
Nevada,170,12
Newton,150,15
Ouachita,186,5
Perry,65,0
Phillips,424,10
Pike,191,1
Poinsett,534,6
Polk,240,4
Pope,1896,21
Prairie,124,1
Pulaski,7612,115
Randolph,327,18
Saline,1712,15
Scott,90,0
Searcy,117,0
Sebastian,3053,38
Sevier,1174,16
Sharp,155,6
St. Francis,1378,4
Stone,255,4
Union,748,25
Van Buren,148,2
Washington,7769,80
White,576,14
Woodruff,29,0
Yell,1191,25
Total,65249,928
