County,Cases,Deaths
Arkansas,134,1
Ashley,137,3
Baxter,44,0
Benton,3887,27
Boone,79,1
Bradley,101,2
Calhoun,6,0
Carroll,286,6
Chicot,260,3
Clark,103,0
Clay,90,3
Cleburne,156,5
Cleveland,43,0
Columbia,139,5
Conway,114,3
Craighead,739,8
Crawford,360,3
Crittenden,957,15
Cross,117,1
Dallas,21,0
Desha,110,1
Drew,116,2
Faulkner,926,4
Franklin,44,1
Fulton,20,0
Garland,499,5
Grant,83,0
Greene,175,0
Hempstead,131,1
Hot Spring,1354,2
Howard,178,1
Independence,114,0
Izard,28,1
Jackson,48,0
Jefferson,1029,30
Johnson,500,0
Lafayette,38,2
Lawrence,142,9
Lee,865,5
Lincoln,1121,11
Little River,65,1
Logan,110,0
Lonoke,261,2
Madison,231,1
Marion,15,0
Miller,360,2
Mississippi,450,6
Monroe,35,0
Montgomery,15,0
Nevada,117,6
Newton,17,0
Ouachita,52,1
Perry,39,0
Phillips,214,6
Pike,35,0
Poinsett,96,3
Polk,104,0
Pope,875,4
Prairie,49,0
Pulaski,3717,69
Randolph,98,2
Saline,594,3
Scott,21,0
Searcy,20,0
Sebastian,1166,9
Sevier,861,9
Sharp,81,5
St. Francis,960,3
Stone,32,1
Union,313,14
Van Buren,38,2
Washington,5234,38
White,169,2
Woodruff,18,0
Yell,916,13
Total,32672,363
