County,Cases,Deaths
Arkansas,543,11
Ashley,485,12
Baxter,477,7
Benton,7174,96
Boone,866,27
Bradley,353,7
Calhoun,43,0
Carroll,912,12
Chicot,1019,21
Clark,434,4
Clay,416,9
Cleburne,390,14
Cleveland,197,11
Columbia,581,19
Conway,312,3
Craighead,3921,32
Crawford,1825,21
Crittenden,2170,44
Cross,506,20
Dallas,175,5
Desha,366,7
Drew,388,6
Faulkner,2971,25
Franklin,442,2
Fulton,245,8
Garland,2203,57
Grant,313,4
Greene,1203,16
Hempstead,472,5
Hot Spring,2090,30
Howard,501,13
Independence,1172,36
Izard,454,1
Jackson,482,4
Jefferson,3898,95
Johnson,932,7
Lafayette,139,3
Lawrence,676,15
Lee,1097,17
Lincoln,2202,16
Little River,390,32
Logan,541,2
Lonoke,1313,21
Madison,387,5
Marion,126,1
Miller,1073,13
Mississippi,2017,53
Monroe,192,0
Montgomery,178,8
Nevada,254,13
Newton,269,16
Ouachita,328,8
Perry,120,0
Phillips,677,15
Pike,245,0
Poinsett,884,16
Polk,333,4
Pope,2477,32
Prairie,180,4
Pulaski,10739,181
Randolph,491,19
Saline,2446,26
Scott,146,1
Searcy,169,1
Sebastian,4440,82
Sevier,1217,16
Sharp,270,10
St. Francis,1645,10
Stone,377,21
Union,980,42
Van Buren,193,3
Washington,10030,125
White,1104,27
Woodruff,79,0
Yell,1312,27
Total,92667,"1,576"
