County,Cases,Deaths
Arkansas,60,0
Ashley,110,3
Baxter,31,0
Benton,3496,22
Boone,53,1
Bradley,81,2
Calhoun,3,0
Carroll,230,6
Chicot,218,3
Clark,73,0
Clay,82,3
Cleburne,133,4
Cleveland,38,0
Columbia,109,5
Conway,97,3
Craighead,565,7
Crawford,284,3
Crittenden,865,14
Cross,101,1
Dallas,12,0
Desha,84,1
Drew,95,2
Faulkner,788,3
Franklin,33,1
Fulton,18,0
Garland,341,3
Grant,58,0
Greene,150,0
Hempstead,87,1
Hot Spring,1270,1
Howard,138,1
Independence,74,0
Izard,25,1
Jackson,41,0
Jefferson,884,29
Johnson,381,0
Lafayette,30,2
Lawrence,115,9
Lee,828,4
Lincoln,1048,11
Little River,45,0
Logan,87,0
Lonoke,201,1
Madison,223,1
Marion,14,0
Miller,280,2
Mississippi,337,3
Monroe,22,0
Montgomery,7,0
Nevada,110,3
Newton,11,0
Ouachita,36,0
Perry,34,0
Phillips,175,5
Pike,20,0
Poinsett,76,3
Polk,89,0
Pope,679,4
Prairie,30,0
Pulaski,3019,65
Randolph,78,2
Saline,490,3
Scott,17,0
Searcy,18,0
Sebastian,874,7
Sevier,811,9
Sharp,69,5
St. Francis,911,3
Stone,22,1
Union,275,14
Van Buren,36,2
Washington,4594,37
White,149,2
Woodruff,12,0
Yell,838,5
Total,27818,323
