County,Cases,Deaths
Arkansas,571,13
Ashley,499,11
Baxter,518,9
Benton,7353,98
Boone,899,28
Bradley,361,7
Calhoun,46,0
Carroll,941,13
Chicot,1029,21
Clark,442,4
Clay,428,10
Cleburne,400,15
Cleveland,210,12
Columbia,592,19
Conway,322,3
Craighead,4101,34
Crawford,1892,22
Crittenden,2245,44
Cross,515,20
Dallas,176,5
Desha,374,7
Drew,396,6
Faulkner,3048,26
Franklin,471,2
Fulton,264,8
Garland,2318,57
Grant,323,4
Greene,1280,16
Hempstead,484,5
Hot Spring,2152,31
Howard,513,14
Independence,1194,40
Izard,516,1
Jackson,498,5
Jefferson,3994,97
Johnson,967,7
Lafayette,148,3
Lawrence,701,17
Lee,1100,17
Lincoln,2278,16
Little River,406,33
Logan,563,3
Lonoke,1377,23
Madison,392,6
Marion,129,1
Miller,1143,13
Mississippi,2086,55
Monroe,196,1
Montgomery,179,8
Nevada,270,13
Newton,272,17
Ouachita,342,9
Perry,125,0
Phillips,699,16
Pike,252,0
Poinsett,933,17
Polk,339,5
Pope,2533,33
Prairie,182,4
Pulaski,11040,187
Randolph,504,19
Saline,2536,27
Scott,188,1
Searcy,187,1
Sebastian,4538,82
Sevier,1222,16
Sharp,286,10
St. Francis,1664,10
Stone,381,21
Union,996,43
Van Buren,197,3
Washington,10182,128
White,1186,27
Woodruff,91,0
Yell,1321,27
Total,95496,"1,626"
