County,Cases,Deaths
Arkansas,22,0
Ashley,58,1
Baxter,15,0
Benton,2196,14
Boone,16,1
Bradley,38,2
Calhoun,0,0
Carroll,141,4
Chicot,96,2
Clark,54,0
Clay,49,3
Cleburne,78,4
Cleveland,25,0
Columbia,72,3
Conway,39,3
Craighead,415,6
Crawford,112,0
Crittenden,621,10
Cross,83,1
Dallas,6,0
Desha,37,0
Drew,41,1
Faulkner,339,3
Franklin,13,0
Fulton,10,0
Garland,191,1
Grant,28,0
Greene,99,0
Hempstead,46,1
Hot Spring,396,0
Howard,70,0
Independence,48,0
Izard,20,1
Jackson,25,0
Jefferson,661,28
Johnson,166,0
Lafayette,14,1
Lawrence,98,9
Lee,621,1
Lincoln,1036,11
Little River,37,0
Logan,36,0
Lonoke,96,0
Madison,163,0
Marion,2,0
Miller,97,2
Mississippi,128,3
Monroe,8,0
Montgomery,2,0
Nevada,95,2
Newton,4,0
Ouachita,18,0
Perry,22,0
Phillips,91,3
Pike,7,0
Poinsett,53,3
Polk,69,0
Pope,363,3
Prairie,18,0
Pulaski,1607,53
Randolph,39,1
Saline,217,2
Scott,8,0
Searcy,7,0
Sebastian,298,2
Sevier,614,6
Sharp,52,4
St. Francis,795,3
Stone,13,0
Union,232,13
Van Buren,30,2
Washington,2767,23
White,80,1
Woodruff,6,0
Yell,475,3
Total,16644,240
