County,Cases,Deaths
Arkansas,286,3
Ashley,388,7
Baxter,140,0
Benton,5453,57
Boone,374,3
Bradley,296,6
Calhoun,23,0
Carroll,474,7
Chicot,963,11
Clark,239,4
Clay,185,5
Cleburne,257,7
Cleveland,138,5
Columbia,303,15
Conway,212,3
Craighead,1932,15
Crawford,939,9
Crittenden,1659,35
Cross,283,5
Dallas,128,2
Desha,244,5
Drew,308,5
Faulkner,1719,9
Franklin,174,2
Fulton,72,0
Garland,1458,30
Grant,193,1
Greene,648,5
Hempstead,334,3
Hot Spring,1728,21
Howard,427,5
Independence,788,7
Izard,106,0
Jackson,187,1
Jefferson,2129,51
Johnson,766,4
Lafayette,72,2
Lawrence,253,11
Lee,1006,11
Lincoln,1610,13
Little River,287,15
Logan,365,1
Lonoke,740,4
Madison,299,2
Marion,46,0
Miller,621,9
Mississippi,1374,22
Monroe,96,0
Montgomery,104,3
Nevada,162,12
Newton,121,15
Ouachita,159,4
Perry,63,1
Phillips,407,10
Pike,177,1
Poinsett,493,6
Polk,226,4
Pope,1787,18
Prairie,115,0
Pulaski,7182,112
Randolph,311,12
Saline,1617,13
Scott,87,0
Searcy,101,0
Sebastian,2910,35
Sevier,1160,13
Sharp,149,5
St. Francis,1350,4
Stone,202,3
Union,698,20
Van Buren,126,2
Washington,6991,73
White,542,12
Woodruff,27,0
Yell,1167,25
Total,61156,841
