County,Cases,Deaths
Arkansas,344,4
Ashley,421,9
Baxter,261,1
Benton,6115,63
Boone,611,7
Bradley,334,7
Calhoun,33,0
Carroll,620,9
Chicot,987,16
Clark,302,4
Clay,258,5
Cleburne,301,8
Cleveland,176,9
Columbia,370,18
Conway,244,3
Craighead,2580,18
Crawford,1244,12
Crittenden,1870,38
Cross,404,6
Dallas,155,2
Desha,278,5
Drew,339,5
Faulkner,2194,16
Franklin,245,2
Fulton,119,2
Garland,1732,44
Grant,240,2
Greene,779,7
Hempstead,350,4
Hot Spring,1841,24
Howard,450,8
Independence,952,13
Izard,188,0
Jackson,251,1
Jefferson,2884,56
Johnson,818,5
Lafayette,92,2
Lawrence,340,11
Lee,1048,17
Lincoln,1938,14
Little River,331,20
Logan,392,1
Lonoke,924,9
Madison,324,2
Marion,73,0
Miller,741,10
Mississippi,1573,39
Monroe,119,0
Montgomery,138,4
Nevada,205,12
Newton,210,15
Ouachita,241,6
Perry,79,0
Phillips,458,11
Pike,219,2
Poinsett,605,8
Polk,250,4
Pope,2016,25
Prairie,132,1
Pulaski,8434,124
Randolph,361,18
Saline,1884,19
Scott,95,1
Searcy,137,0
Sebastian,3420,45
Sevier,1185,16
Sharp,193,6
St. Francis,1474,5
Stone,303,7
Union,826,26
Van Buren,169,2
Washington,8557,91
White,667,16
Woodruff,41,0
Yell,1226,26
Total,72710,"1,048"
