County,Cases,Deaths
Arkansas,199,0
Ashley,249,4
Baxter,61,0
Benton,4528,39
Boone,170,1
Bradley,142,3
Calhoun,13,0
Carroll,340,6
Chicot,529,6
Clark,154,0
Clay,107,4
Cleburne,181,5
Cleveland,68,2
Columbia,193,6
Conway,136,3
Craighead,1120,11
Crawford,536,3
Crittenden,1213,20
Cross,166,1
Dallas,58,0
Desha,151,2
Drew,162,2
Faulkner,1203,5
Franklin,108,2
Fulton,29,0
Garland,843,7
Grant,125,0
Greene,383,1
Hempstead,210,2
Hot Spring,1457,8
Howard,296,2
Independence,367,0
Izard,44,1
Jackson,58,1
Jefferson,1357,38
Johnson,631,0
Lafayette,49,2
Lawrence,185,10
Lee,885,6
Lincoln,1182,11
Little River,153,1
Logan,158,1
Lonoke,433,2
Madison,259,1
Marion,23,0
Miller,462,4
Mississippi,775,10
Monroe,52,0
Montgomery,25,0
Nevada,130,9
Newton,94,3
Ouachita,77,1
Perry,49,0
Phillips,282,6
Pike,78,1
Poinsett,159,3
Polk,128,1
Pope,1202,9
Prairie,66,0
Pulaski,4838,78
Randolph,173,2
Saline,879,4
Scott,42,0
Searcy,25,0
Sebastian,1768,15
Sevier,935,10
Sharp,104,5
St. Francis,1131,3
Stone,53,1
Union,433,16
Van Buren,50,2
Washington,6005,46
White,262,2
Woodruff,19,0
Yell,1022,14
Total,42232,464
