County,Cases,Deaths
Arkansas,321,4
Ashley,405,8
Baxter,205,1
Benton,5895,62
Boone,554,6
Bradley,326,6
Calhoun,30,0
Carroll,580,9
Chicot,978,16
Clark,285,4
Clay,239,5
Cleburne,289,7
Cleveland,162,9
Columbia,346,18
Conway,232,3
Craighead,2403,16
Crawford,1127,11
Crittenden,1819,38
Cross,378,5
Dallas,151,2
Desha,267,5
Drew,333,5
Faulkner,2042,12
Franklin,222,2
Fulton,105,1
Garland,1657,42
Grant,218,2
Greene,741,7
Hempstead,343,4
Hot Spring,1805,23
Howard,447,8
Independence,910,12
Izard,133,0
Jackson,237,1
Jefferson,2591,55
Johnson,806,5
Lafayette,84,2
Lawrence,306,11
Lee,1039,15
Lincoln,1800,14
Little River,322,18
Logan,383,1
Lonoke,869,7
Madison,315,2
Marion,64,0
Miller,727,10
Mississippi,1522,37
Monroe,105,0
Montgomery,122,4
Nevada,185,12
Newton,181,15
Ouachita,221,6
Perry,73,0
Phillips,440,11
Pike,213,2
Poinsett,579,8
Polk,247,4
Pope,1959,23
Prairie,128,1
Pulaski,8132,122
Randolph,345,18
Saline,1824,17
Scott,94,1
Searcy,134,0
Sebastian,3252,45
Sevier,1184,16
Sharp,171,6
St. Francis,1408,4
Stone,286,6
Union,814,26
Van Buren,163,2
Washington,8292,89
White,619,15
Woodruff,34,0
Yell,1207,26
Total,69425,"1,010"
