County,Cases,Deaths
Arkansas,24,0
Ashley,59,1
Baxter,16,0
Benton,2262,14
Boone,19,1
Bradley,39,2
Calhoun,0,0
Carroll,149,4
Chicot,108,2
Clark,53,0
Clay,49,3
Cleburne,79,4
Cleveland,25,0
Columbia,72,3
Conway,39,3
Craighead,422,6
Crawford,121,0
Crittenden,660,10
Cross,84,1
Dallas,6,0
Desha,40,0
Drew,44,1
Faulkner,350,3
Franklin,15,0
Fulton,9,0
Garland,205,1
Grant,30,0
Greene,102,0
Hempstead,46,1
Hot Spring,396,0
Howard,73,0
Independence,49,0
Izard,20,1
Jackson,26,0
Jefferson,663,28
Johnson,175,0
Lafayette,14,1
Lawrence,98,9
Lee,626,1
Lincoln,1036,11
Little River,37,0
Logan,36,0
Lonoke,123,0
Madison,168,0
Marion,3,0
Miller,98,2
Mississippi,128,3
Monroe,8,0
Montgomery,4,0
Nevada,95,2
Newton,4,0
Ouachita,18,0
Perry,23,0
Phillips,104,3
Pike,8,0
Poinsett,55,3
Polk,69,0
Pope,370,3
Prairie,19,0
Pulaski,1655,53
Randolph,40,1
Saline,225,2
Scott,8,0
Searcy,7,0
Sebastian,324,2
Sevier,617,6
Sharp,53,4
St. Francis,801,3
Stone,13,0
Union,237,13
Van Buren,30,2
Washington,2880,23
White,79,1
Woodruff,6,0
Yell,479,3
Total,17127,240
