County,Cases,Deaths
Arkansas,287,3
Ashley,388,7
Baxter,144,0
Benton,5503,58
Boone,388,3
Bradley,300,6
Calhoun,23,0
Carroll,479,7
Chicot,964,11
Clark,243,4
Clay,190,5
Cleburne,259,7
Cleveland,139,5
Columbia,311,15
Conway,213,3
Craighead,1958,16
Crawford,952,9
Crittenden,1685,35
Cross,289,5
Dallas,132,2
Desha,249,5
Drew,309,5
Faulkner,1747,9
Franklin,178,2
Fulton,77,0
Garland,1479,30
Grant,197,1
Greene,652,5
Hempstead,335,3
Hot Spring,1731,21
Howard,429,5
Independence,791,7
Izard,108,0
Jackson,191,1
Jefferson,2166,51
Johnson,770,4
Lafayette,75,2
Lawrence,258,11
Lee,1007,11
Lincoln,1617,13
Little River,296,15
Logan,367,1
Lonoke,749,4
Madison,302,2
Marion,48,0
Miller,638,9
Mississippi,1388,31
Monroe,96,0
Montgomery,116,4
Nevada,162,12
Newton,134,15
Ouachita,173,4
Perry,62,0
Phillips,409,10
Pike,179,1
Poinsett,503,6
Polk,230,4
Pope,1806,19
Prairie,118,1
Pulaski,7276,112
Randolph,312,13
Saline,1653,13
Scott,88,0
Searcy,111,0
Sebastian,2946,35
Sevier,1163,13
Sharp,152,5
St. Francis,1357,4
Stone,211,3
Union,707,21
Van Buren,136,2
Washington,7203,78
White,551,12
Woodruff,28,0
Yell,1169,25
Total,62052,861
