County,Cases,Deaths
Arkansas,404,9
Ashley,437,11
Baxter,337,2
Benton,6519,76
Boone,714,12
Bradley,342,7
Calhoun,35,0
Carroll,714,10
Chicot,1000,21
Clark,347,4
Clay,309,6
Cleburne,325,9
Cleveland,184,11
Columbia,480,18
Conway,269,3
Craighead,3033,20
Crawford,1462,13
Crittenden,1963,39
Cross,442,11
Dallas,165,5
Desha,303,6
Drew,347,6
Faulkner,2492,17
Franklin,292,2
Fulton,166,3
Garland,1947,48
Grant,264,2
Greene,891,11
Hempstead,374,4
Hot Spring,1917,25
Howard,468,12
Independence,1026,20
Izard,245,0
Jackson,287,1
Jefferson,3357,72
Johnson,859,7
Lafayette,113,2
Lawrence,430,12
Lee,1065,17
Lincoln,2018,14
Little River,347,21
Logan,424,1
Lonoke,1118,16
Madison,355,3
Marion,100,0
Miller,816,10
Mississippi,1692,40
Monroe,137,0
Montgomery,159,6
Nevada,216,12
Newton,235,16
Ouachita,263,6
Perry,86,0
Phillips,523,13
Pike,231,2
Poinsett,668,13
Polk,270,4
Pope,2154,29
Prairie,151,2
Pulaski,9291,141
Randolph,401,18
Saline,2101,21
Scott,110,1
Searcy,145,1
Sebastian,3803,53
Sevier,1193,18
Sharp,224,6
St. Francis,1545,6
Stone,360,13
Union,889,41
Van Buren,175,3
Washington,9109,102
White,829,25
Woodruff,50,0
Yell,1252,27
Total,79764,"1,238"
