County,Cases,Deaths
Arkansas,585,16
Ashley,512,11
Baxter,558,10
Benton,7513,102
Boone,937,31
Bradley,364,7
Calhoun,50,0
Carroll,960,15
Chicot,1034,21
Clark,452,5
Clay,450,10
Cleburne,409,15
Cleveland,216,12
Columbia,607,21
Conway,324,3
Craighead,4299,41
Crawford,1942,24
Crittenden,2325,45
Cross,534,20
Dallas,176,5
Desha,387,7
Drew,407,6
Faulkner,3129,29
Franklin,488,3
Fulton,277,8
Garland,2360,61
Grant,332,4
Greene,1378,18
Hempstead,505,5
Hot Spring,2180,34
Howard,528,14
Independence,1209,46
Izard,519,2
Jackson,575,5
Jefferson,4076,97
Johnson,985,8
Lafayette,153,3
Lawrence,730,17
Lee,1105,17
Lincoln,2292,16
Little River,413,33
Logan,576,4
Lonoke,1449,26
Madison,399,6
Marion,138,1
Miller,1213,14
Mississippi,2189,55
Monroe,201,1
Montgomery,180,8
Nevada,275,13
Newton,283,16
Ouachita,359,9
Perry,130,0
Phillips,724,16
Pike,255,0
Poinsett,998,18
Polk,352,5
Pope,2577,34
Prairie,191,4
Pulaski,11373,195
Randolph,514,19
Saline,2606,27
Scott,205,1
Searcy,188,1
Sebastian,4660,86
Sevier,1243,16
Sharp,308,10
St. Francis,1739,10
Stone,387,21
Union,1004,43
Van Buren,202,3
Washington,10375,132
White,1237,27
Woodruff,105,0
Yell,1326,28
Total,98236,"1,696"
