USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG,ROTATE,NOTES
AR,5129,69180,Searcy,1724955843,6256683,666.0089999999999,2.416,35.896387,-92.695888,0,0
AR,5131,69181,Sebastian,1375720610,37325387,531.169,14.411,35.196981,-94.274989,0,0
AR,5133,69182,Sevier,1464132101,41833257,565.305,16.152,33.994877,-94.243279,0,0
AR,5135,69183,Sharp,1565401499,5201390,604.405,2.008,36.173398999999996,-91.471069,0,0
AR,5123,83331,St. Francis,1644019105,20027489,634.759,7.733,35.022838,-90.75150500000001,0,0
AR,5137,69902,Stone,1570754768,7842161,606.472,3.028,35.857001000000004,-92.14048199999999,0,0
AR,5139,69903,Union,2691655893,41400825,1039.254,15.985,33.168219,-92.598145,0,0
AR,5141,69904,Van Buren,1838244470,37694051,709.75,14.554,35.582953,-92.515976,0,0
AR,5143,69905,Washington,2439709563,26898329,941.977,10.386,35.978001,-94.21726899999999,0,0
AR,5145,69906,White,2680828175,18293048,1035.0739999999998,7.063,35.255117999999996,-91.753034,0,0
AR,5147,69907,Woodruff,1519769776,18703960,586.786,7.222,35.192777,-91.244535,0,0
AR,5149,69908,Yell,2408958968,48394529,930.1039999999999,18.685,34.997713,-93.408303,0,0
