County,Cases,Deaths
Albany,0,0
Albany,36,0
Allegany,2,0
Bronx,1061,0
Broome,13,0
Cattaraugus,4,0
Cayuga,3,0
Chautauqua,0,0
Chemung,4,0
Chenango,3,0
Clinton,1,0
Columbia,4,0
Cortland,2,0
Delaware,3,0
Dutchess,53,0
Erie,44,0
Essex,0,0
Franklin,1,0
Fulton,1,0
Genesee,5,0
Greene,21,0
Hamilton,0,0
Herkimer,1,0
Jefferson,1,0
Kings,902,0
Lewis,1,0
Livingston,1,0
Madison,3,0
Monroe,27,0
Montgomery,3,0
Nassau,892,0
New York,379,0
Niagara,8,0
Oneida,23,0
Onondaga,15,0
Ontario,4,0
Orange,396,0
Orleans,5,0
Oswego,3,0
Otsego,1,0
Putnam,56,0
Queens,1068,0
Rensselaer,7,0
Richmond,292,0
Rockland,370,0
Saratoga,23,0
Schenectady,31,0
Schoharie,8,0
Schuyler,1,0
Seneca,2,0
St. Lawrence,3,0
Steuben,24,0
Suffolk,819,0
Sullivan,35,0
Tioga,4,0
Tompkins,2,0
Ulster,60,0
Warren,29,0
Washington,3,0
Wayne,6,0
Westchester,405,0
Wyoming,1,0
Yates,2,0
Total,7177,0
