County,Cases,Deaths
Albany,0,0
Albany,8,0
Allegany,0,0
Bronx,846,0
Broome,5,0
Cattaraugus,1,0
Cayuga,0,0
Chautauqua,4,0
Chemung,1,0
Chenango,4,0
Clinton,1,0
Columbia,2,0
Cortland,1,0
Delaware,0,0
Dutchess,37,0
Erie,99,0
Essex,0,0
Franklin,2,0
Fulton,0,0
Genesee,1,0
Greene,1,0
Hamilton,0,0
Herkimer,0,0
Jefferson,3,0
Kings,1238,0
Lewis,0,0
Livingston,2,0
Madison,2,0
Monroe,32,0
Montgomery,0,0
Nassau,880,0
New York,631,0
Niagara,10,0
Oneida,10,0
Onondaga,14,0
Ontario,2,0
Orange,190,0
Orleans,0,0
Oswego,3,0
Otsego,2,0
Putnam,20,0
Queens,1238,0
Rensselaer,3,0
Richmond,415,0
Rockland,439,0
Saratoga,14,0
Schenectady,6,0
Schoharie,2,0
Schuyler,1,0
Seneca,0,0
St. Lawrence,5,0
Steuben,1,0
Suffolk,753,0
Sullivan,8,0
Tioga,2,0
Tompkins,19,0
Ulster,29,0
Warren,5,0
Washington,0,0
Wayne,1,0
Westchester,688,0
Wyoming,0,0
Yates,0,0
Total,7681,0
