County,Cases,Deaths
Albany,0,0
Albany,4,0
Allegany,0,0
Bronx,606,0
Broome,4,0
Cattaraugus,0,0
Cayuga,2,0
Chautauqua,0,0
Chemung,0,0
Chenango,0,0
Clinton,2,0
Columbia,5,0
Cortland,1,0
Delaware,0,0
Dutchess,18,0
Erie,33,0
Essex,0,0
Franklin,0,0
Fulton,0,0
Genesee,0,0
Greene,2,0
Hamilton,0,0
Herkimer,0,0
Jefferson,1,0
Kings,702,0
Lewis,0,0
Livingston,1,0
Madison,3,0
Monroe,19,0
Montgomery,0,0
Nassau,542,0
New York,607,0
Niagara,4,0
Oneida,2,0
Onondaga,23,0
Ontario,0,0
Orange,142,0
Orleans,0,0
Oswego,1,0
Otsego,1,0
Putnam,8,0
Queens,1152,0
Rensselaer,3,0
Richmond,193,0
Rockland,137,0
Saratoga,12,0
Schenectady,5,0
Schoharie,0,0
Schuyler,0,0
Seneca,0,0
St. Lawrence,0,0
Steuben,1,0
Suffolk,424,0
Sullivan,7,0
Tioga,0,0
Tompkins,2,0
Ulster,9,0
Warren,1,0
Washington,2,0
Wayne,3,0
Westchester,1021,0
Wyoming,2,0
Yates,0,0
Total,5707,0
