County,Cases,Deaths
Albany,0,0
Albany,13,0
Allegany,3,0
Bronx,1066,0
Broome,4,0
Cattaraugus,1,0
Cayuga,1,0
Chautauqua,2,0
Chemung,0,0
Chenango,2,0
Clinton,0,0
Columbia,5,0
Cortland,0,0
Delaware,2,0
Dutchess,120,0
Erie,153,0
Essex,0,0
Franklin,0,0
Fulton,4,0
Genesee,1,0
Greene,3,0
Hamilton,0,0
Herkimer,2,0
Jefferson,3,0
Kings,1189,0
Lewis,0,0
Livingston,0,0
Madison,9,0
Monroe,71,0
Montgomery,1,0
Nassau,1033,0
New York,470,0
Niagara,30,0
Oneida,11,0
Onondaga,17,0
Ontario,2,0
Orange,237,0
Orleans,0,0
Oswego,5,0
Otsego,2,0
Putnam,9,0
Queens,1366,0
Rensselaer,10,0
Richmond,279,0
Rockland,430,0
Saratoga,10,0
Schenectady,8,0
Schoharie,0,0
Schuyler,1,0
Seneca,2,0
St. Lawrence,5,0
Steuben,5,0
Suffolk,1141,0
Sullivan,22,0
Tioga,0,0
Tompkins,6,0
Ulster,19,0
Warren,0,0
Washington,2,0
Wayne,3,0
Westchester,884,0
Wyoming,4,0
Yates,1,0
Total,8669,0
