County,Cases,Deaths
Albany,0,0
Albany,14,0
Allegany,2,0
Bronx,1159,0
Broome,10,0
Cattaraugus,1,0
Cayuga,2,0
Chautauqua,1,0
Chemung,13,0
Chenango,4,0
Clinton,5,0
Columbia,6,0
Cortland,2,0
Delaware,2,0
Dutchess,142,0
Erie,103,0
Essex,0,0
Franklin,1,0
Fulton,0,0
Genesee,2,0
Greene,2,0
Hamilton,0,0
Herkimer,0,0
Jefferson,3,0
Kings,1396,0
Lewis,0,0
Livingston,2,0
Madison,10,0
Monroe,44,0
Montgomery,2,0
Nassau,1437,0
New York,609,0
Niagara,18,0
Oneida,10,0
Onondaga,18,0
Ontario,2,0
Orange,404,0
Orleans,3,0
Oswego,4,0
Otsego,0,0
Putnam,36,0
Queens,1899,0
Rensselaer,3,0
Richmond,287,0
Rockland,538,0
Saratoga,9,0
Schenectady,9,0
Schoharie,1,0
Schuyler,0,0
Seneca,2,0
St. Lawrence,4,0
Steuben,3,0
Suffolk,1408,0
Sullivan,25,0
Tioga,0,0
Tompkins,10,0
Ulster,23,0
Warren,1,0
Washington,3,0
Wayne,3,0
Westchester,784,0
Wyoming,1,0
Yates,0,0
Total,10482,0
