County,Cases,Deaths
Albany,0,0
Albany,20,0
Allegany,0,0
Bronx,1317,0
Broome,5,0
Cattaraugus,1,0
Cayuga,1,0
Chautauqua,1,0
Chemung,1,0
Chenango,1,0
Clinton,0,0
Columbia,3,0
Cortland,0,0
Delaware,0,0
Dutchess,146,0
Erie,63,0
Essex,2,0
Franklin,0,0
Fulton,3,0
Genesee,2,0
Greene,3,0
Hamilton,0,0
Herkimer,1,0
Jefferson,1,0
Kings,1528,0
Lewis,0,0
Livingston,1,0
Madison,0,0
Monroe,25,0
Montgomery,0,0
Nassau,1072,0
New York,715,0
Niagara,11,0
Oneida,9,0
Onondaga,11,0
Ontario,5,0
Orange,315,0
Orleans,0,0
Oswego,1,0
Otsego,2,0
Putnam,7,0
Queens,1988,0
Rensselaer,5,0
Richmond,376,0
Rockland,355,0
Saratoga,5,0
Schenectady,3,0
Schoharie,0,0
Schuyler,0,0
Seneca,1,0
St. Lawrence,2,0
Steuben,2,0
Suffolk,1191,0
Sullivan,22,0
Tioga,1,0
Tompkins,3,0
Ulster,59,0
Warren,1,0
Washington,5,0
Wayne,1,0
Westchester,652,0
Wyoming,1,0
Yates,0,0
Total,9946,0
