County,Cases,Deaths
Albany,13,0
Allegany,0,0
Bronx,1387,0
Broome,7,0
Cattaraugus,0,0
Cayuga,3,0
Chautauqua,1,0
Chemung,5,0
Chenango,3,0
Clinton,0,0
Columbia,12,0
Cortland,1,0
Delaware,1,0
Dutchess,114,0
Erie,83,0
Essex,0,0
Franklin,0,0
Fulton,2,0
Genesee,0,0
Greene,7,0
Hamilton,0,0
Herkimer,1,0
Jefferson,0,0
Kings,2663,0
Lewis,0,0
Livingston,0,0
Madison,1,0
Monroe,34,0
Montgomery,0,0
Nassau,1465,0
New York,1737,0
Niagara,7,0
Oneida,17,0
Onondaga,18,0
Ontario,1,0
Orange,138,0
Orleans,2,0
Oswego,1,0
Otsego,0,0
Putnam,13,0
Queens,1712,0
Rensselaer,4,0
Richmond,338,0
Rockland,139,0
Saratoga,3,0
Schenectady,2,0
Schoharie,0,0
Schuyler,0,0
Seneca,0,0
St. Lawrence,0,0
Steuben,4,0
Suffolk,816,0
Sullivan,9,0
Tioga,1,0
Tompkins,3,0
Ulster,43,0
Warren,0,0
Washington,2,0
Wayne,0,0
Westchester,756,0
Wyoming,2,0
Yates,0,0
Total,11571,0
