County,Cases,Deaths
Albany,32,0
Allegany,0,0
Bronx,964,0
Broome,9,0
Cattaraugus,9,0
Cayuga,1,0
Chautauqua,1,0
Chemung,0,0
Chenango,2,0
Clinton,0,0
Columbia,2,0
Cortland,1,0
Delaware,0,0
Dutchess,94,0
Erie,99,0
Essex,0,0
Franklin,1,0
Fulton,0,0
Genesee,2,0
Greene,7,0
Hamilton,0,0
Herkimer,0,0
Jefferson,2,0
Kings,1228,0
Lewis,0,0
Livingston,0,0
Madison,2,0
Monroe,31,0
Montgomery,0,0
Nassau,969,0
New York,708,0
Niagara,16,0
Oneida,14,0
Onondaga,17,0
Ontario,1,0
Orange,180,0
Orleans,1,0
Oswego,1,0
Otsego,0,0
Putnam,3,0
Queens,1544,0
Rensselaer,9,0
Richmond,456,0
Rockland,244,0
Saratoga,9,0
Schenectady,5,0
Schoharie,0,0
Schuyler,0,0
Seneca,0,0
St. Lawrence,5,0
Steuben,2,0
Suffolk,933,0
Sullivan,18,0
Tioga,0,0
Tompkins,1,0
Ulster,23,0
Warren,2,0
Washington,3,0
Wayne,0,0
Westchester,584,0
Wyoming,0,0
Yates,1,0
Total,8236,0
