County,Cases,Deaths
Albany,0,0
Albany,26,0
Allegany,2,0
Bronx,1229,0
Broome,9,0
Cattaraugus,0,0
Cayuga,1,0
Chautauqua,1,0
Chemung,1,0
Chenango,7,0
Clinton,1,0
Columbia,7,0
Cortland,0,0
Delaware,2,0
Dutchess,129,0
Erie,88,0
Essex,1,0
Franklin,0,0
Fulton,3,0
Genesee,4,0
Greene,1,0
Hamilton,0,0
Herkimer,4,0
Jefferson,2,0
Kings,1804,0
Lewis,0,0
Livingston,2,0
Madison,4,0
Monroe,48,0
Montgomery,3,0
Nassau,1322,0
New York,848,0
Niagara,7,0
Oneida,9,0
Onondaga,10,0
Ontario,3,0
Orange,344,0
Orleans,1,0
Oswego,0,0
Otsego,5,0
Putnam,31,0
Queens,1947,0
Rensselaer,2,0
Richmond,319,0
Rockland,583,0
Saratoga,0,0
Schenectady,7,0
Schoharie,1,0
Schuyler,1,0
Seneca,0,0
St. Lawrence,9,0
Steuben,9,0
Suffolk,1216,0
Sullivan,25,0
Tioga,0,0
Tompkins,1,0
Ulster,27,0
Warren,1,0
Washington,1,0
Wayne,0,0
Westchester,730,0
Wyoming,3,0
Yates,0,0
Total,10841,0
