County,Cases,Deaths
Albany,0,0
Albany,38,0
Allegany,1,0
Bronx,1103,0
Broome,11,0
Cattaraugus,2,0
Cayuga,0,0
Chautauqua,1,0
Chemung,1,0
Chenango,3,0
Clinton,1,0
Columbia,2,0
Cortland,1,0
Delaware,1,0
Dutchess,57,0
Erie,79,0
Essex,3,0
Franklin,0,0
Fulton,2,0
Genesee,5,0
Greene,3,0
Hamilton,0,0
Herkimer,3,0
Jefferson,2,0
Kings,1184,0
Lewis,0,0
Livingston,2,0
Madison,0,0
Monroe,43,0
Montgomery,1,0
Nassau,767,0
New York,399,0
Niagara,11,0
Oneida,12,0
Onondaga,21,0
Ontario,2,0
Orange,196,0
Orleans,0,0
Oswego,1,0
Otsego,0,0
Putnam,5,0
Queens,1173,0
Rensselaer,13,0
Richmond,347,0
Rockland,235,0
Saratoga,5,0
Schenectady,5,0
Schoharie,0,0
Schuyler,0,0
Seneca,0,0
St. Lawrence,3,0
Steuben,0,0
Suffolk,853,0
Sullivan,68,0
Tioga,3,0
Tompkins,1,0
Ulster,27,0
Warren,10,0
Washington,2,0
Wayne,0,0
Westchester,648,0
Wyoming,1,0
Yates,1,0
Total,7358,0
