USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG,ROTATE,NOTES
GA,13141,348209,Hancock,1220058037,17479744,471.067,6.749,33.26922,-83.000465,0,0
GA,13143,350637,Haralson,730804591,2616531,282.165,1.01,33.795165,-85.220063,0,0
GA,13145,326700,Harris,1201300628,23651059,463.825,9.132,32.731549,-84.912432,0,0
GA,13147,1687995,Hart,601970613,63521436,232.422,24.526,34.348733,-82.96329,0,0
GA,13149,347067,Heard,766564615,13266481,295.972,5.122,33.291347,-85.137886,0,0
GA,13151,1671894,Henry,825296435,20290464,318.649,7.834,33.452947,-84.154021,0,0
GA,13153,1671693,Houston,973947729,9996585,376.043,3.86,32.458287,-83.662522,45,0
GA,13155,352302,Irwin,917795232,21756147,354.363,8.4,31.604306,-83.277037,0,0
GA,13157,349570,Jackson,879737593,8885451,339.669,3.431,34.130905,-83.562557,0,0
GA,13159,346144,Jasper,954167633,13100766,368.406,5.058,33.316981,-83.689151,0,0
GA,13161,1687999,Jeff Davis,857073381,11603478,330.918,4.48,31.811615,-82.636825,0,0
GA,13163,345714,Jefferson,1363760603,8070350,526.551,3.116,33.058176,-82.420004,0,0
GA,13165,342985,Jenkins,899567385,13334498,347.325,5.148,32.794563,-81.971524,0,0
GA,13167,346664,Johnson,784815227,9256634,303.019,3.574,32.694584,-82.66397,0,0
GA,13169,345367,Jones,1020304148,3820256,393.942,1.475,33.021664,-83.562196,0,0
GA,13171,326713,Lamar,475264443,6044329,183.501,2.334,33.07444,-84.146689,0,0
GA,13173,348102,Lanier,509026287,8423356,196.536,3.252,31.038197,-83.063164,0,0
GA,13175,346568,Laurens,2090974815,28853699,807.33,11.14,32.39322,-82.926317,0,0
GA,13177,343390,Lee,921731012,15310683,355.882,5.911,31.818419,-84.146681,0,0
GA,13179,357095,Liberty,1337652378,222886509,516.47,86.057,31.807458,-81.457871,0,0
GA,13181,1688000,Lincoln,544884786,121513274,210.381,46.917,33.792151,-82.448299,0,0
GA,13183,326719,Long,1037013527,8855056,400.393,3.419,31.749563,-81.74287,0,0
GA,13185,326720,Lowndes,1287636223,34747915,497.159,13.416,30.833145,-83.268995,45,0
GA,13187,357196,Lumpkin,732817525,3278613,282.942,1.266,34.56814,-83.998925,0,0
GA,13193,346957,Macon,1037709939,13841916,400.662,5.344,32.362686,-84.051231,0,0
GA,13195,1688004,Madison,731225616,8461936,282.328,3.267,34.128526,-83.203737,45,0
GA,13197,344107,Marion,947979449,3790127,366.017,1.463,32.359312,-84.528735,0,0
GA,13189,348794,McDuffie,666848710,23114025,257.472,8.924,33.479623,-82.478733,-45,0
GA,13191,356886,McIntosh,1117201951,369176400,431.354,142.54,31.488506,-81.372289,0,0
GA,13199,346892,Meriwether,1298162536,10832501,501.223,4.182,33.029267,-84.667058,90,0
GA,13201,344088,Miller,731471786,3211332,282.423,1.24,31.162931,-84.730398,0,0
GA,13205,343645,Mitchell,1326483091,4314212,512.158,1.666,31.228997,-84.192038,0,0
GA,13207,343073,Monroe,1025872449,5643845,396.092,2.179,33.017435,-83.922938,45,0
GA,13209,352276,Montgomery,624563060,9191488,241.145,3.549,32.172108,-82.533349,90,0
GA,13211,346008,Morgan,899770619,18692749,347.403,7.217,33.598696,-83.499435,0,0
GA,13213,1688005,Murray,892235146,5719644,344.494,2.208,34.797097,-84.73799,90,0
GA,13215,357428,Muscogee,560678533,11737090,216.479,4.532,32.510197,-84.874946,45,0
GA,13217,1673547,Newton,709140711,13978612,273.801,5.397,33.544041,-83.855184,0,0
GA,13219,356774,Oconee,477424988,5283000,184.335,2.04,33.834125,-83.437728,0,0
GA,13221,351262,Oglethorpe,1137166303,7707062,439.062,2.976,33.866806,-83.074081,45,0
GA,13223,349912,Paulding,808928487,5212751,312.329,2.013,33.92103,-84.867169,0,0
GA,13225,343153,Peach,389234752,2678497,150.284,1.034,32.571324,-83.831978,0,0
GA,13227,1673011,Pickens,601031022,1690669,232.059,0.653,34.456746,-84.490351,0,0
GA,13229,349086,Pierce,881760420,7200741,340.45,2.78,31.353998,-82.21037,0,0
GA,13231,346482,Pike,559660466,8595984,216.086,3.319,33.081224,-84.389848,0,0
GA,13233,343585,Polk,803758612,4681735,310.333,1.808,33.996015,-85.188338,0,0
GA,13235,347593,Pulaski,645583957,5046606,249.261,1.949,32.238803,-83.481845,0,0
GA,13237,347246,Putnam,892721781,41451859,344.682,16.005,33.32106,-83.37179,0,0
