USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG,ROTATE,NOTES
KY,21113,516903,Jessamine,445905563,6131853,172.165,2.3680000000000003,37.873290999999995,-84.58396,0,0
KY,21115,516904,Johnson,678485015,5623156,261.965,2.171,37.847756,-82.83012099999999,0,0
KY,21117,516905,Kenton,415149811,10377911,160.29,4.007,38.930503,-84.533438,0,0
KY,21119,516906,Knott,910427588,3453304,351.51800000000003,1.3330000000000002,37.354368,-82.952546,0,0
KY,21121,516907,Knox,1000523173,3743716,386.30400000000003,1.445,36.8885,-83.855551,0,0
KY,21123,516908,Larue,677419096,5393445,261.553,2.082,37.544462,-85.696841,0,0
KY,21125,516909,Laurel,1124024367,25135701,433.98800000000006,9.705,37.113268,-84.119395,0,0
KY,21127,516910,Lawrence,1076387827,11582519,415.596,4.4719999999999995,38.074453000000005,-82.73829,0,0
KY,21129,516911,Lee,540942126,6215041,208.859,2.4,37.608115999999995,-83.719248,0,0
KY,21131,516912,Leslie,1038205991,9189721,400.85400000000004,3.548,37.087846,-83.38861700000001,0,0
KY,21133,516913,Letcher,875235599,2856317,337.93,1.103,37.118536,-82.861251,0,0
KY,21135,516914,Lewis,1250548600,32481932,482.84,12.540999999999999,38.535047,-83.370143,0,0
KY,21137,516915,Lincoln,862060145,9192647,332.843,3.549,37.457174,-84.658335,0,0
KY,21139,516916,Livingston,810998697,75642666,313.128,29.206,37.209517,-88.363426,0,0
KY,21141,516917,Logan,1430224005,12479211,552.2130000000001,4.8180000000000005,36.859607000000004,-86.881288,0,0
KY,21143,516918,Lyon,553848612,110565602,213.842,42.69,37.023976,-88.083391,0,0
KY,21151,516919,Madison,1132738966,15297328,437.353,5.906000000000001,37.725511,-84.278362,0,0
KY,21153,516920,Magoffin,798866769,1847044,308.444,0.713,37.698983,-83.069721,0,0
KY,21155,516921,Marion,888463711,9891794,343.038,3.819,37.552603999999995,-85.268959,0,0
KY,21157,516922,Marshall,782708021,98329634,302.205,37.965,36.882017,-88.332752,0,0
KY,21159,516923,Martin,594708779,2558129,229.618,0.988,37.796774,-82.506623,0,0
KY,21161,516924,Mason,621924408,16281528,240.12599999999998,6.2860000000000005,38.594136999999996,-83.828125,0,0
KY,21145,516925,McCracken,644190803,50358595,248.72299999999998,19.444000000000003,37.054111,-88.71245400000001,0,0
KY,21147,516926,McCreary,1105416695,10730402,426.80400000000003,4.143,36.731136,-84.491052,0,0
KY,21149,516927,McLean,654041005,9606626,252.52700000000002,3.7089999999999996,37.526707,-87.265597,0,0
KY,21163,516928,Meade,791093698,49364379,305.443,19.06,37.967476,-86.200863,0,0
KY,21165,516929,Menifee,527283203,6084693,203.585,2.349,37.935501,-83.589365,0,0
KY,21167,516930,Mercer,645065865,10998444,249.06099999999998,4.247,37.812084999999996,-84.879695,0,0
KY,21169,516931,Metcalfe,750166102,4012303,289.64099999999996,1.5490000000000002,36.99243,-85.63345600000001,0,0
KY,21171,516932,Monroe,853220885,6801900,329.43,2.6260000000000003,36.714077,-85.71350799999999,0,0
KY,21173,516933,Montgomery,511132776,3856041,197.34900000000002,1.489,38.038109000000006,-83.91241600000001,0,0
KY,21175,516934,Morgan,987114229,6889951,381.12699999999995,2.66,37.922940000000004,-83.258944,0,0
KY,21177,516935,Muhlenberg,1210451475,31188648,467.358,12.042,37.213815999999994,-87.13409200000001,0,0
KY,21179,516936,Nelson,1081366442,16985926,417.51800000000003,6.558,37.80312,-85.46593100000001,0,0
KY,21181,516937,Nicholas,505465731,4302198,195.16099999999997,1.661,38.338031,-84.026223,0,0
KY,21183,516938,Ohio,1521059918,23162111,587.285,8.943,37.477859,-86.844871,0,0
KY,21185,516939,Oldham,484953303,23806527,187.24200000000002,9.192,38.400127000000005,-85.456152,0,0
KY,21187,516940,Owen,909365295,8129123,351.108,3.139,38.499395,-84.84159,0,0
KY,21189,516941,Owsley,511288846,2279908,197.41,0.88,37.423621999999995,-83.691637,0,0
KY,21191,516942,Pendleton,717836518,12328140,277.158,4.76,38.696284000000006,-84.351943,0,0
KY,21193,516943,Perry,879818914,7535303,339.7,2.909,37.241282,-83.217772,0,0
KY,21195,516944,Pike,2037621870,4756759,786.73,1.837,37.486031,-82.410912,0,0
KY,21197,516945,Powell,463558849,2953274,178.981,1.14,37.809907,-83.831354,0,0
KY,21199,516946,Pulaski,1705275134,48546023,658.41,18.744,37.107374,-84.576953,0,0
KY,21201,516947,Robertson,258794974,484952,99.921,0.187,38.513473,-84.06423000000001,0,0
KY,21203,516948,Rockcastle,819853864,4011241,316.547,1.5490000000000002,37.36105,-84.314368,0,0
KY,21205,516949,Rowan,724781543,16641413,279.84,6.425,38.204266,-83.428079,0,0
KY,21207,516950,Russell,657060481,75583987,253.692,29.183000000000003,36.990587,-85.05495,0,0
KY,21209,516951,Scott,729774435,9440820,281.767,3.645,38.285709999999995,-84.57834,0,0
KY,21211,516952,Shelby,983610918,15252803,379.774,5.888999999999999,38.239011,-85.228247,0,0
KY,21213,516953,Simpson,606589172,5852914,234.205,2.26,36.740937,-86.581793,0,0
KY,21215,516954,Spencer,483611359,12788680,186.72299999999998,4.938,38.025411,-85.317174,0,0
KY,21217,516955,Taylor,689891728,27072003,266.369,10.453,37.366209999999995,-85.328059,0,0
KY,21219,516956,Todd,969958282,6612452,374.50300000000004,2.553,36.840338,-87.183642,0,0
KY,21221,516957,Trigg,1143637621,102999105,441.561,39.768,36.807681,-87.858652,0,0
KY,21223,516958,Trimble,392766455,11833375,151.648,4.569,38.62004,-85.351208,0,0
KY,21225,516959,Union,887992798,53149363,342.856,20.521,37.658029,-87.95165,0,0
KY,21227,516960,Warren,1403048148,15136940,541.72,5.843999999999999,36.995634,-86.423579,0,0
KY,21229,516961,Washington,769154199,10947539,296.972,4.227,37.754209,-85.175416,0,0
KY,21231,516962,Wayne,1186690748,67283816,458.184,25.978,36.800771999999995,-84.82659,0,0
KY,21233,516963,Webster,860132094,9211730,332.099,3.557,37.519459999999995,-87.68479,0,0
KY,21235,516964,Whitley,1133976640,18875287,437.83099999999996,7.287999999999999,36.758024,-84.144648,0,0
KY,21237,516965,Wolfe,575419135,1505160,222.171,0.581,37.743893,-83.49511,0,0
KY,21239,516966,Woodford,492386256,4933229,190.111,1.905,38.043103,-84.748855,0,0
