County,Cases,Deaths
Allegany  ,391,20
Anne Arundel  ,8264,226
Baltimore City  ,14383,440
Baltimore County  ,15274,577
Calvert  ,783,27
Caroline  ,496,3
Carroll  ,1679,120
Cecil  ,776,30
Charles  ,2366,91
Dorchester  ,451,6
Frederick  ,3459,118
Garrett  ,63,118
Harford  ,2437,66
Howard  ,4354,111
Kent  ,261,22
Montgomery  ,19866,780
Prince George's  ,26064,766
Queen Anne's  ,540,25
St. Mary's  ,1103,55
Somerset  ,192,3
Talbot  ,469,4
Washington  ,1288,32
Wicomico  ,1538,47
Worcester  ,797,23
Data not available  ,797,11
Total,108091,3721
