County,Cases,Deaths
Allegany  ,396,20
Anne Arundel  ,8469,227
Baltimore City  ,14569,441
Baltimore County  ,15665,582
Calvert  ,793,27
Caroline  ,520,3
Carroll  ,1711,120
Cecil  ,802,30
Charles  ,2411,92
Dorchester  ,461,7
Frederick  ,3513,118
Garrett  ,63,118
Harford  ,2523,67
Howard  ,4431,111
Kent  ,267,22
Montgomery  ,20190,782
Prince George's  ,26428,773
Queen Anne's  ,558,25
St. Mary's  ,1122,55
Somerset  ,198,4
Talbot  ,475,4
Washington  ,1337,33
Wicomico  ,1575,47
Worcester  ,842,24
Data not available  ,842,9
Total,110161,3741
