County,Cases,Deaths
Alcona,27,2
Alger,16,0
Allegan,555,6
Alpena,118,14
Antrim,47,0
Arenac,47,3
Baraga,6,0
Barry,186,2
Bay,720,41
Benzie,43,2
Berrien,1409,70
Branch,423,3
Calhoun,848,43
Cass,375,16
Charlevoix,65,2
Cheboygan,59,2
Chippewa,36,0
Clare,89,3
Clinton,402,13
Crawford,104,5
Delta,116,3
Detroit City,13566,1507
Dickinson,63,2
Eaton,449,8
Emmet,102,2
FCI,191,5
Genesee,3197,278
Gladwin,68,2
Gogebic,132,1
Grand Traverse,303,6
Gratiot,165,15
Hillsdale,276,26
Houghton,55,0
Huron,168,4
Ingham,1701,38
Ionia,258,7
Iosco,117,11
Iron,27,1
Isabella,394,9
Jackson,786,39
Kalamazoo,1766,85
Kalkaska,50,4
Kent,7615,159
Keweenaw,2,0
Lake,28,0
Lapeer,443,34
Leelanau,79,1
Lenawee,498,13
Livingston,898,28
Luce,20,0
MDOC,5182,70
Mackinac,26,0
Macomb,12111,927
Manistee,48,1
Marquette,204,11
Mason,104,0
Mecosta,76,2
Menominee,212,0
Midland,317,11
Missaukee,31,1
Monroe,1121,26
Montcalm,200,3
Montmorency,11,0
Muskegon,1260,65
Newaygo,278,0
Oakland,14208,1114
Oceana,473,6
Ogemaw,43,4
Ontonagon,33,0
Osceola,68,0
Oscoda,22,1
Otsego,121,11
Ottawa,1950,58
Out-of-State,99,0
Presque Isle,19,1
Roscommon,59,3
Saginaw,2328,128
Sanilac,118,6
Schoolcraft,14,0
Shiawassee,391,28
St Clair,782,52
St Joseph,588,11
Tuscola,394,29
Unknown,1,0
Van Buren,530,13
Washtenaw,2527,114
Wayne,15562,1231
Wexford,80,4
Total,100699,6446
