County,Cases,Deaths
Alcona,39,2
Alger,21,0
Allegan,721,7
Alpena,127,14
Antrim,64,0
Arenac,67,3
Baraga,31,3
Barry,304,4
Bay,942,52
Benzie,78,2
Berrien,1733,74
Branch,579,6
Calhoun,1374,46
Cass,568,17
Charlevoix,98,3
Cheboygan,78,2
Chippewa,53,0
Clare,106,4
Clinton,629,14
Crawford,117,5
Delta,536,8
Detroit City,14487,1532
Dickinson,196,2
Eaton,634,10
Emmet,152,4
FCI,190,5
Genesee,4013,283
Gladwin,97,2
Gogebic,159,1
Grand Traverse,456,9
Gratiot,259,15
Hillsdale,330,26
Houghton,525,3
Huron,189,5
Ingham,3595,50
Ionia,350,7
Iosco,191,12
Iron,221,5
Isabella,648,14
Jackson,1123,43
Kalamazoo,2547,93
Kalkaska,74,4
Kent,9534,171
Keweenaw,11,0
Lake,35,0
Lapeer,543,35
Leelanau,107,1
Lenawee,814,18
Livingston,1229,31
Luce,13,0
MDOC,5620,74
Mackinac,53,0
Macomb,14394,978
Manistee,78,3
Marquette,341,12
Mason,121,0
Mecosta,222,3
Menominee,386,2
Midland,541,11
Missaukee,51,1
Monroe,1401,27
Montcalm,322,7
Montmorency,15,0
Muskegon,1509,71
Newaygo,383,2
Oakland,16826,1157
Oceana,498,6
Ogemaw,53,5
Ontonagon,43,0
Osceola,87,0
Oscoda,25,1
Otsego,164,12
Ottawa,3429,62
Out-of-State,179,1
Presque Isle,25,1
Roscommon,84,4
Saginaw,2846,137
Sanilac,147,6
Schoolcraft,32,0
Shiawassee,508,31
St Clair,910,56
St Joseph,718,11
Tuscola,455,31
Unknown,1,0
Van Buren,700,16
Washtenaw,3451,117
Wayne,18638,1292
Wexford,115,4
Total,126358,6788
