County,Cases,Deaths
Alcona,18,1
Alger,2,0
Allegan,269,6
Alpena,107,11
Antrim,17,0
Arenac,34,2
Baraga,5,0
Barry,79,2
Bay,349,29
Benzie,7,0
Berrien,718,60
Branch,243,2
Calhoun,472,32
Cass,124,5
Charlevoix,22,2
Cheboygan,22,2
Chippewa,4,0
Clare,26,3
Clinton,176,12
Crawford,66,5
Delta,18,3
Detroit City,11543,1439
Dickinson,6,2
Eaton,243,7
Emmet,22,2
FCI,179,5
Genesee,2177,263
Gladwin,26,1
Gogebic,7,1
Grand Traverse,44,5
Gratiot,82,13
Hillsdale,182,25
Houghton,11,0
Huron,57,3
Ingham,961,29
Ionia,173,4
Iosco,98,9
Iron,5,1
Isabella,101,8
Jackson,476,29
Kalamazoo,999,66
Kalkaska,20,2
Kent,4462,129
Keweenaw,1,0
Lake,6,0
Lapeer,249,30
Leelanau,16,0
Lenawee,180,6
Livingston,450,27
Luce,3,0
MDOC,4102,68
Mackinac,8,0
Macomb,7136,870
Manistee,15,0
Marquette,64,11
Mason,40,0
Mecosta,26,2
Menominee,15,0
Midland,122,9
Missaukee,20,1
Monroe,527,20
Montcalm,81,1
Montmorency,5,0
Muskegon,798,50
Newaygo,160,0
Oakland,8848,1043
Oceana,271,3
Ogemaw,23,2
Osceola,24,0
Oscoda,12,1
Otsego,104,10
Ottawa,940,46
Out-of-State,96,0
Presque Isle,12,0
Roscommon,22,0
Saginaw,1218,120
Sanilac,44,5
Schoolcraft,4,0
Shiawassee,249,26
St Clair,485,48
St Joseph,288,4
Tuscola,229,26
Unknown,2,0
Van Buren,200,6
Washtenaw,1467,104
Wayne,10264,1153
Wexford,19,3
Total,63497,5915
