County,Cases,Deaths
Alcona,17,1
Allegan,232,6
Alpena,100,9
Antrim,12,0
Arenac,34,1
Baraga,1,0
Barry,69,2
Bay,346,26
Benzie,5,0
Berrien,663,57
Branch,139,2
Calhoun,421,25
Cass,95,4
Charlevoix,16,1
Cheboygan,21,1
Chippewa,2,0
Clare,22,2
Clinton,145,11
Crawford,59,5
Delta,17,2
Detroit City,11235,1408
Dickinson,6,2
Eaton,195,7
Emmet,21,2
FCI,156,5
Genesee,2068,256
Gladwin,19,1
Gogebic,6,1
Grand Traverse,34,5
Gratiot,79,11
Hillsdale,170,25
Houghton,7,0
Huron,51,1
Ingham,769,28
Ionia,158,4
Iosco,95,9
Iron,2,0
Isabella,78,7
Jackson,461,29
Kalamazoo,878,60
Kalkaska,19,2
Kent,3966,106
Lake,6,0
Lapeer,193,30
Leelanau,12,0
Lenawee,158,6
Livingston,412,27
Luce,3,0
MDOC,4010,69
Mackinac,8,0
Macomb,6836,835
Manistee,11,0
Marquette,59,11
Mason,32,0
Mecosta,21,2
Menominee,9,0
Midland,90,9
Missaukee,16,1
Monroe,496,20
Montcalm,73,1
Montmorency,5,0
Muskegon,702,40
Newaygo,117,0
Oakland,8495,1015
Oceana,94,3
Ogemaw,23,2
Osceola,13,0
Oscoda,5,1
Otsego,102,10
Ottawa,824,43
Out-of-State,42,0
Presque Isle,11,0
Roscommon,21,0
Saginaw,1108,112
Sanilac,41,5
Schoolcraft,4,0
Shiawassee,239,26
St Clair,450,44
St Joseph,151,3
Tuscola,202,25
Unknown,8,0
Van Buren,158,6
Washtenaw,1353,101
Wayne,9593,1124
Wexford,12,3
Total,59107,5698
