County,Cases,Deaths
Alcona,22,1
Alger,3,0
Allegan,388,7
Alpena,111,13
Antrim,27,0
Arenac,35,3
Baraga,5,0
Barry,131,2
Bay,435,31
Benzie,20,1
Berrien,958,61
Branch,270,2
Calhoun,581,38
Cass,210,7
Charlevoix,36,2
Cheboygan,25,2
Chippewa,21,0
Clare,37,3
Clinton,275,12
Crawford,80,5
Delta,39,3
Detroit City,12223,1468
Dickinson,30,2
Eaton,304,7
Emmet,41,2
FCI,184,5
Genesee,2476,267
Gladwin,30,1
Gogebic,34,1
Grand Traverse,119,5
Gratiot,108,14
Hillsdale,204,25
Houghton,28,0
Huron,87,3
Ingham,1240,29
Ionia,202,5
Iosco,106,10
Iron,10,1
Isabella,161,8
Jackson,562,31
Kalamazoo,1250,73
Kalkaska,32,4
Kent,5815,145
Keweenaw,2,0
Lake,13,0
Lapeer,279,31
Leelanau,53,0
Lenawee,284,11
Livingston,542,27
Luce,3,0
MDOC,4117,68
Mackinac,10,0
Macomb,8107,897
Manistee,29,0
Marquette,99,11
Mason,81,0
Mecosta,40,2
Menominee,52,0
Midland,173,9
Missaukee,26,1
Monroe,637,21
Montcalm,140,1
Montmorency,7,0
Muskegon,1002,55
Newaygo,217,0
Oakland,10192,1076
Oceana,420,5
Ogemaw,35,2
Ontonagon,1,0
Osceola,57,0
Oscoda,17,1
Otsego,109,10
Ottawa,1381,48
Out-of-State,117,0
Presque Isle,13,0
Roscommon,39,0
Saginaw,1505,122
Sanilac,70,5
Schoolcraft,7,0
Shiawassee,271,27
St Clair,555,52
St Joseph,397,6
Tuscola,239,27
Unknown,4,0
Van Buren,277,8
Washtenaw,1848,109
Wayne,11686,1191
Wexford,44,4
Total,74152,6126
