County,Cases,Deaths
Alcona,40,2
Alger,22,0
Allegan,747,7
Alpena,127,14
Antrim,63,0
Arenac,70,3
Baraga,35,3
Barry,321,4
Bay,964,52
Benzie,80,2
Berrien,1782,74
Branch,592,6
Calhoun,1446,48
Cass,597,17
Charlevoix,101,3
Cheboygan,77,2
Chippewa,54,0
Clare,111,4
Clinton,644,14
Crawford,118,5
Delta,621,10
Detroit City,14561,1534
Dickinson,212,2
Eaton,659,10
Emmet,159,4
FCI,190,5
Genesee,4153,283
Gladwin,101,2
Gogebic,164,1
Grand Traverse,472,9
Gratiot,268,16
Hillsdale,336,26
Houghton,569,3
Huron,191,5
Ingham,3680,51
Ionia,371,7
Iosco,199,12
Iron,251,8
Isabella,665,15
Jackson,1164,46
Kalamazoo,2636,93
Kalkaska,76,4
Kent,9845,172
Keweenaw,13,0
Lake,37,0
Lapeer,550,35
Leelanau,108,1
Lenawee,827,18
Livingston,1262,30
Luce,13,0
MDOC,5620,74
Mackinac,54,0
Macomb,14643,983
Manistee,83,3
Marquette,365,12
Mason,124,0
Mecosta,234,3
Menominee,408,3
Midland,555,11
Missaukee,52,1
Monroe,1431,28
Montcalm,339,7
Montmorency,16,0
Muskegon,1532,72
Newaygo,403,2
Oakland,17082,1158
Oceana,502,6
Ogemaw,55,5
Ontonagon,45,0
Osceola,92,0
Oscoda,25,1
Otsego,166,12
Ottawa,3526,62
Out-of-State,187,1
Presque Isle,25,1
Roscommon,86,4
Saginaw,2893,137
Sanilac,146,6
Schoolcraft,34,0
Shiawassee,518,31
St Clair,927,56
St Joseph,734,11
Tuscola,462,31
Unknown,4,0
Van Buren,717,16
Washtenaw,3514,116
Wayne,18861,1297
Wexford,119,4
Total,128923,6816
