County,Cases,Deaths
Alcona,23,1
Alger,3,0
Allegan,428,7
Alpena,112,13
Antrim,31,0
Arenac,36,3
Baraga,5,0
Barry,141,2
Bay,476,31
Benzie,25,1
Berrien,1078,64
Branch,278,2
Calhoun,621,40
Cass,250,9
Charlevoix,39,2
Cheboygan,30,2
Chippewa,20,0
Clare,51,3
Clinton,323,12
Crawford,86,5
Delta,50,3
Detroit City,12584,1480
Dickinson,42,2
Eaton,351,7
Emmet,50,2
FCI,189,5
Genesee,2692,269
Gladwin,43,2
Gogebic,61,1
Grand Traverse,153,5
Gratiot,120,15
Hillsdale,221,25
Houghton,40,0
Huron,121,3
Ingham,1379,30
Ionia,225,5
Iosco,108,11
Iron,15,1
Isabella,174,8
Jackson,631,32
Kalamazoo,1356,77
Kalkaska,34,4
Kent,6332,151
Keweenaw,2,0
Lake,15,0
Lapeer,321,31
Leelanau,58,0
Lenawee,336,12
Livingston,602,27
Luce,3,0
MDOC,4127,68
Mackinac,16,0
Macomb,8835,896
Manistee,30,0
Marquette,112,11
Mason,84,0
Mecosta,47,2
Menominee,72,0
Midland,220,9
Missaukee,26,1
Monroe,720,20
Montcalm,155,1
Montmorency,7,0
Muskegon,1057,57
Newaygo,237,0
Oakland,11108,1080
Oceana,442,6
Ogemaw,37,2
Ontonagon,2,0
Osceola,59,0
Oscoda,18,1
Otsego,114,10
Ottawa,1546,49
Out-of-State,193,0
Presque Isle,13,1
Roscommon,41,0
Saginaw,1700,123
Sanilac,84,5
Schoolcraft,8,0
Shiawassee,281,27
St Clair,625,52
St Joseph,473,7
Tuscola,270,27
Unknown,1,0
Van Buren,339,10
Washtenaw,2035,110
Wayne,12622,1188
Wexford,52,4
Total,80172,6172
