County,Cases,Deaths
Alcona,22,1
Alger,3,0
Allegan,369,7
Alpena,111,13
Antrim,26,0
Arenac,35,3
Baraga,5,0
Barry,125,2
Bay,424,31
Benzie,19,1
Berrien,926,61
Branch,268,2
Calhoun,576,38
Cass,197,7
Charlevoix,36,2
Cheboygan,25,2
Chippewa,20,0
Clare,36,3
Clinton,270,12
Crawford,80,5
Delta,34,3
Detroit City,12167,1468
Dickinson,26,2
Eaton,299,7
Emmet,40,2
FCI,183,5
Genesee,2438,267
Gladwin,29,1
Gogebic,27,1
Grand Traverse,111,5
Gratiot,104,14
Hillsdale,202,25
Houghton,28,0
Huron,82,3
Ingham,1223,29
Ionia,199,5
Iosco,105,10
Iron,9,1
Isabella,158,8
Jackson,554,31
Kalamazoo,1221,71
Kalkaska,32,3
Kent,5744,144
Keweenaw,2,0
Lake,12,0
Lapeer,277,31
Leelanau,48,0
Lenawee,270,11
Livingston,535,27
Luce,3,0
MDOC,4116,68
Mackinac,9,0
Macomb,7960,896
Manistee,27,0
Marquette,96,11
Mason,73,0
Mecosta,40,2
Menominee,50,0
Midland,168,9
Missaukee,25,1
Monroe,624,21
Montcalm,133,1
Montmorency,7,0
Muskegon,984,55
Newaygo,210,0
Oakland,10081,1073
Oceana,416,5
Ogemaw,36,2
Ontonagon,1,0
Osceola,55,0
Oscoda,17,1
Otsego,109,10
Ottawa,1338,48
Out-of-State,87,0
Presque Isle,13,0
Roscommon,38,0
Saginaw,1471,122
Sanilac,62,5
Schoolcraft,7,0
Shiawassee,267,27
St Clair,545,52
St Joseph,378,6
Tuscola,236,27
Unknown,2,0
Van Buren,263,8
Washtenaw,1874,109
Wayne,11583,1190
Wexford,44,4
Total,73180,6117
