County,Cases,Deaths
Alcona,18,1
Alger,2,0
Allegan,257,6
Alpena,104,11
Antrim,15,0
Arenac,34,2
Baraga,1,0
Barry,74,2
Bay,340,28
Benzie,5,0
Berrien,692,60
Branch,236,2
Calhoun,450,30
Cass,109,4
Charlevoix,17,2
Cheboygan,21,2
Chippewa,2,0
Clare,26,2
Clinton,156,11
Crawford,62,5
Delta,18,2
Detroit City,11381,1428
Dickinson,6,2
Eaton,203,7
Emmet,21,2
FCI,168,5
Genesee,2117,259
Gladwin,23,1
Gogebic,6,1
Grand Traverse,37,5
Gratiot,82,13
Hillsdale,171,25
Houghton,9,0
Huron,55,1
Ingham,804,29
Ionia,169,4
Iosco,96,9
Iron,4,0
Isabella,91,8
Jackson,468,29
Kalamazoo,935,64
Kalkaska,19,2
Kent,4210,121
Keweenaw,1,0
Lake,6,0
Lapeer,205,30
Leelanau,12,0
Lenawee,164,6
Livingston,425,27
Luce,3,0
MDOC,4081,68
Mackinac,8,0
Macomb,6978,862
Manistee,14,0
Marquette,62,11
Mason,35,0
Mecosta,26,2
Menominee,9,0
Midland,117,9
Missaukee,18,1
Monroe,502,20
Montcalm,76,1
Montmorency,5,0
Muskegon,771,49
Newaygo,134,0
Oakland,8667,1036
Oceana,166,3
Ogemaw,23,2
Osceola,21,0
Oscoda,6,1
Otsego,103,10
Ottawa,897,46
Out-of-State,53,0
Presque Isle,12,0
Roscommon,22,0
Saginaw,1160,117
Sanilac,42,5
Schoolcraft,4,0
Shiawassee,242,26
St Clair,463,47
St Joseph,205,3
Tuscola,213,26
Unknown,2,0
Van Buren,192,6
Washtenaw,1408,103
Wayne,9948,1141
Wexford,15,3
Total,61230,5846
