County,Cases,Deaths
Alcona,28,2
Alger,16,0
Allegan,569,6
Alpena,118,14
Antrim,51,0
Arenac,49,3
Baraga,6,0
Barry,189,2
Bay,732,41
Benzie,44,2
Berrien,1420,70
Branch,432,3
Calhoun,872,43
Cass,383,17
Charlevoix,67,2
Cheboygan,66,2
Chippewa,36,0
Clare,90,4
Clinton,414,13
Crawford,104,5
Delta,123,3
Detroit City,13631,1509
Dickinson,64,2
Eaton,451,8
Emmet,112,2
FCI,191,5
Genesee,3215,279
Gladwin,68,2
Gogebic,134,1
Grand Traverse,314,6
Gratiot,167,15
Hillsdale,278,26
Houghton,60,1
Huron,170,4
Ingham,1723,38
Ionia,263,7
Iosco,119,11
Iron,30,1
Isabella,419,9
Jackson,797,39
Kalamazoo,1791,86
Kalkaska,52,4
Kent,7713,163
Keweenaw,2,0
Lake,28,0
Lapeer,450,34
Leelanau,83,1
Lenawee,516,13
Livingston,921,28
Luce,5,0
MDOC,5268,70
Mackinac,28,0
Macomb,12299,929
Manistee,49,1
Marquette,210,11
Mason,107,0
Mecosta,79,2
Menominee,214,0
Midland,325,11
Missaukee,30,1
Monroe,1162,26
Montcalm,205,4
Montmorency,11,0
Muskegon,1279,67
Newaygo,283,0
Oakland,14405,1120
Oceana,474,6
Ogemaw,43,4
Ontonagon,33,0
Osceola,68,0
Oscoda,22,1
Otsego,123,11
Ottawa,1983,58
Out-of-State,111,0
Presque Isle,19,1
Roscommon,59,3
Saginaw,2353,129
Sanilac,120,6
Schoolcraft,14,0
Shiawassee,392,28
St Clair,794,52
St Joseph,592,11
Tuscola,399,29
Unknown,1,0
Van Buren,553,14
Washtenaw,2557,114
Wayne,15691,1234
Wexford,86,4
Total,102017,6473
