County,Cases,Deaths
Alcona,25,1
Alger,10,0
Allegan,473,6
Alpena,115,13
Antrim,38,0
Arenac,38,3
Baraga,5,0
Barry,164,2
Bay,564,31
Benzie,27,1
Berrien,1198,65
Branch,331,2
Calhoun,697,41
Cass,305,13
Charlevoix,45,2
Cheboygan,42,2
Chippewa,28,0
Clare,68,3
Clinton,357,13
Crawford,97,5
Delta,76,3
Detroit City,12987,1490
Dickinson,54,2
Eaton,400,8
Emmet,54,2
FCI,190,5
Genesee,2957,271
Gladwin,56,2
Gogebic,114,1
Grand Traverse,191,5
Gratiot,138,15
Hillsdale,251,25
Houghton,43,0
Huron,133,4
Ingham,1507,31
Ionia,240,7
Iosco,114,11
Iron,20,1
Isabella,181,9
Jackson,691,33
Kalamazoo,1514,81
Kalkaska,41,4
Kent,6867,154
Keweenaw,2,0
Lake,21,0
Lapeer,393,32
Leelanau,67,0
Lenawee,394,12
Livingston,695,27
Luce,6,0
MDOC,4408,69
Mackinac,20,0
Macomb,10181,909
Manistee,34,0
Marquette,146,11
Mason,91,0
Mecosta,62,2
Menominee,126,0
Midland,259,10
Missaukee,27,1
Monroe,867,24
Montcalm,173,1
Montmorency,7,0
Muskegon,1132,59
Newaygo,242,0
Oakland,12349,1086
Oceana,453,6
Ogemaw,40,2
Ontonagon,13,0
Osceola,64,0
Oscoda,18,1
Otsego,115,11
Ottawa,1734,51
Out-of-State,87,0
Presque Isle,18,1
Roscommon,47,0
Saginaw,1919,127
Sanilac,105,5
Schoolcraft,12,0
Shiawassee,317,27
St Clair,693,52
St Joseph,516,8
Tuscola,318,29
Unknown,2,0
Van Buren,413,9
Washtenaw,2233,112
Wayne,13636,1202
Wexford,59,4
Total,87960,6257
