County,Cases,Deaths
Albany,0,0
Albany,2125,0
Allegany,62,0
Bronx,47758,0
Broome,729,0
Cattaraugus,124,0
Cayuga,119,0
Chautauqua,127,0
Chemung,144,0
Chenango,148,0
Clinton,101,0
Columbia,472,0
Cortland,47,0
Delaware,91,0
Dutchess,4225,0
Erie,7370,0
Essex,42,0
Franklin,32,0
Fulton,260,0
Genesee,238,0
Greene,260,0
Hamilton,6,0
Herkimer,164,0
Jefferson,90,0
Kings,59855,0
Lewis,30,0
Livingston,130,0
Madison,359,0
Monroe,3833,0
Montgomery,119,0
Nassau,41910,0
New York,28596,0
Niagara,1248,0
Oneida,1672,0
Onondaga,2897,0
Ontario,268,0
Orange,10744,0
Orleans,282,0
Oswego,206,0
Otsego,84,0
Putnam,1332,0
Queens,65568,0
Rensselaer,556,0
Richmond,14125,0
Rockland,13612,0
Saratoga,555,0
Schenectady,816,0
Schoharie,58,0
Schuyler,13,0
Seneca,70,0
St. Lawrence,220,0
Steuben,268,0
Suffolk,41491,0
Sullivan,1453,0
Tioga,143,0
Tompkins,178,0
Ulster,1790,0
Warren,264,0
Washington,246,0
Wayne,176,0
Westchester,34912,0
Wyoming,95,0
Yates,46,0
Total,394954,0
