County,Cases,Deaths
Albany,0,0
Albany,2290,0
Allegany,70,0
Bronx,48575,0
Broome,861,0
Cattaraugus,142,0
Cayuga,128,0
Chautauqua,191,0
Chemung,151,0
Chenango,178,0
Clinton,111,0
Columbia,489,0
Cortland,63,0
Delaware,92,0
Dutchess,4357,0
Erie,7927,0
Essex,51,0
Franklin,38,0
Fulton,266,0
Genesee,254,0
Greene,271,0
Hamilton,6,0
Herkimer,202,0
Jefferson,102,0
Kings,61124,0
Lewis,32,0
Livingston,153,0
Madison,377,0
Monroe,4317,0
Montgomery,141,0
Nassau,42506,0
New York,29516,0
Niagara,1364,0
Oneida,1868,0
Onondaga,3225,0
Ontario,317,0
Orange,10895,0
Orleans,288,0
Oswego,227,0
Otsego,92,0
Putnam,1385,0
Queens,66735,0
Rensselaer,639,0
Richmond,14417,0
Rockland,13763,0
Saratoga,624,0
Schenectady,896,0
Schoharie,62,0
Schuyler,15,0
Seneca,76,0
St. Lawrence,237,0
Steuben,279,0
Suffolk,42333,0
Sullivan,1469,0
Tioga,163,0
Tompkins,198,0
Ulster,1894,0
Warren,285,0
Washington,250,0
Wayne,223,0
Westchester,35422,0
Wyoming,103,0
Yates,50,0
Total,404775,0
