County,Cases,Deaths
Albany,0,0
Albany,648,0
Allegany,30,0
Bronx,28019,0
Broome,186,0
Cattaraugus,34,0
Cayuga,36,0
Chautauqua,25,0
Chemung,72,0
Chenango,77,0
Clinton,48,0
Columbia,105,0
Cortland,25,0
Delaware,49,0
Dutchess,2201,0
Erie,1997,0
Essex,16,0
Franklin,13,0
Fulton,27,0
Genesee,87,0
Greene,82,0
Hamilton,3,0
Herkimer,47,0
Jefferson,50,0
Kings,35763,0
Lewis,8,0
Livingston,37,0
Madison,105,0
Monroe,1008,0
Montgomery,34,0
Nassau,29180,0
New York,17932,0
Niagara,234,0
Oneida,268,0
Onondaga,492,0
Ontario,69,0
Orange,6266,0
Orleans,41,0
Oswego,45,0
Otsego,47,0
Putnam,582,0
Queens,40216,0
Rensselaer,164,0
Richmond,9333,0
Rockland,9171,0
Saratoga,244,0
Schenectady,259,0
Schoharie,20,0
Schuyler,6,0
Seneca,18,0
St. Lawrence,98,0
Steuben,160,0
Suffolk,26143,0
Sullivan,524,0
Tioga,32,0
Tompkins,117,0
Ulster,820,0
Warren,94,0
Washington,52,0
Wayne,49,0
Westchester,23179,0
Wyoming,36,0
Yates,9,0
Total,236732,0
