County,Cases,Deaths
Albany,0,0
Albany,2451,0
Allegany,74,0
Bronx,49336,0
Broome,978,0
Cattaraugus,151,0
Cayuga,139,0
Chautauqua,218,0
Chemung,160,0
Chenango,203,0
Clinton,120,0
Columbia,500,0
Cortland,85,0
Delaware,98,0
Dutchess,4425,0
Erie,8301,0
Essex,54,0
Franklin,44,0
Fulton,270,0
Genesee,264,0
Greene,281,0
Hamilton,7,0
Herkimer,230,0
Jefferson,127,0
Kings,61988,0
Lewis,34,0
Livingston,162,0
Madison,390,0
Monroe,4591,0
Montgomery,148,0
Nassau,42960,0
New York,30193,0
Niagara,1422,0
Oneida,2000,0
Onondaga,3389,0
Ontario,341,0
Orange,10998,0
Orleans,290,0
Oswego,238,0
Otsego,103,0
Putnam,1404,0
Queens,67595,0
Rensselaer,684,0
Richmond,14649,0
Rockland,13839,0
Saratoga,685,0
Schenectady,987,0
Schoharie,68,0
Schuyler,20,0
Seneca,83,0
St. Lawrence,258,0
Steuben,288,0
Suffolk,42883,0
Sullivan,1476,0
Tioga,179,0
Tompkins,224,0
Ulster,1925,0
Warren,294,0
Washington,253,0
Wayne,241,0
Westchester,35777,0
Wyoming,110,0
Yates,51,0
Total,411736,0
