County,Cases,Deaths
Albany,0,0
Albany,2531,0
Allegany,75,0
Bronx,49714,0
Broome,1064,0
Cattaraugus,162,0
Cayuga,148,0
Chautauqua,234,0
Chemung,163,0
Chenango,211,0
Clinton,127,0
Columbia,523,0
Cortland,92,0
Delaware,104,0
Dutchess,4543,0
Erie,8626,0
Essex,55,0
Franklin,50,0
Fulton,285,0
Genesee,273,0
Greene,289,0
Hamilton,7,0
Herkimer,246,0
Jefferson,134,0
Kings,62641,0
Lewis,35,0
Livingston,167,0
Madison,401,0
Monroe,4790,0
Montgomery,160,0
Nassau,43380,0
New York,30621,0
Niagara,1449,0
Oneida,2090,0
Onondaga,3490,0
Ontario,351,0
Orange,11096,0
Orleans,295,0
Oswego,248,0
Otsego,114,0
Putnam,1433,0
Queens,68166,0
Rensselaer,740,0
Richmond,14822,0
Rockland,13885,0
Saratoga,733,0
Schenectady,1037,0
Schoharie,68,0
Schuyler,22,0
Seneca,86,0
St. Lawrence,262,0
Steuben,292,0
Suffolk,43395,0
Sullivan,1483,0
Tioga,190,0
Tompkins,230,0
Ulster,2031,0
Warren,300,0
Washington,255,0
Wayne,247,0
Westchester,36014,0
Wyoming,113,0
Yates,55,0
Total,416843,0
