County,Cases,Deaths
Albany,0,0
Albany,2636,0
Allegany,80,0
Bronx,50485,0
Broome,1153,0
Cattaraugus,169,0
Cayuga,162,0
Chautauqua,260,0
Chemung,184,0
Chenango,218,0
Clinton,129,0
Columbia,550,0
Cortland,97,0
Delaware,107,0
Dutchess,4640,0
Erie,9033,0
Essex,56,0
Franklin,54,0
Fulton,300,0
Genesee,280,0
Greene,296,0
Hamilton,8,0
Herkimer,278,0
Jefferson,142,0
Kings,63542,0
Lewis,47,0
Livingston,176,0
Madison,417,0
Monroe,5079,0
Montgomery,179,0
Nassau,43795,0
New York,31217,0
Niagara,1518,0
Oneida,2183,0
Onondaga,3627,0
Ontario,365,0
Orange,11210,0
Orleans,299,0
Oswego,258,0
Otsego,118,0
Putnam,1455,0
Queens,68925,0
Rensselaer,782,0
Richmond,14998,0
Rockland,13973,0
Saratoga,774,0
Schenectady,1084,0
Schoharie,69,0
Schuyler,22,0
Seneca,92,0
St. Lawrence,263,0
Steuben,301,0
Suffolk,43987,0
Sullivan,1491,0
Tioga,194,0
Tompkins,234,0
Ulster,2081,0
Warren,312,0
Washington,260,0
Wayne,263,0
Westchester,36357,0
Wyoming,118,0
Yates,58,0
Total,423440,0
