County,Cases,Deaths
Albany,0,0
Albany,379,0
Allegany,22,0
Bronx,17792,0
Broome,105,0
Cattaraugus,17,0
Cayuga,16,0
Chautauqua,18,0
Chemung,59,0
Chenango,55,0
Clinton,40,0
Columbia,70,0
Cortland,16,0
Delaware,37,0
Dutchess,1493,0
Erie,1362,0
Essex,8,0
Franklin,11,0
Fulton,15,0
Genesee,56,0
Greene,28,0
Hamilton,3,0
Herkimer,32,0
Jefferson,42,0
Kings,23394,0
Lewis,6,0
Livingston,26,0
Madison,91,0
Monroe,698,0
Montgomery,28,0
Nassau,20140,0
New York,12106,0
Niagara,146,0
Oneida,158,0
Onondaga,358,0
Ontario,43,0
Orange,4090,0
Orleans,22,0
Oswego,36,0
Otsego,39,0
Putnam,438,0
Queens,27752,0
Rensselaer,79,0
Richmond,5984,0
Rockland,6665,0
Saratoga,172,0
Schenectady,167,0
Schoharie,12,0
Schuyler,4,0
Seneca,15,0
St. Lawrence,76,0
Steuben,89,0
Suffolk,17413,0
Sullivan,294,0
Tioga,17,0
Tompkins,105,0
Ulster,460,0
Warren,40,0
Washington,25,0
Wayne,39,0
Westchester,17004,0
Wyoming,29,0
Yates,1,0
Total,159937,0
