County,Cases,Deaths
Albany,0,0
Albany,1321,0
Allegany,35,0
Bronx,39839,0
Broome,345,0
Cattaraugus,54,0
Cayuga,51,0
Chautauqua,38,0
Chemung,128,0
Chenango,102,0
Clinton,69,0
Columbia,291,0
Cortland,28,0
Delaware,62,0
Dutchess,3192,0
Erie,4008,0
Essex,30,0
Franklin,16,0
Fulton,100,0
Genesee,162,0
Greene,188,0
Hamilton,5,0
Herkimer,68,0
Jefferson,63,0
Kings,47974,0
Lewis,9,0
Livingston,89,0
Madison,231,0
Monroe,1655,0
Montgomery,63,0
Nassau,37350,0
New York,23257,0
Niagara,549,0
Oneida,579,0
Onondaga,1056,0
Ontario,99,0
Orange,9215,0
Orleans,103,0
Oswego,70,0
Otsego,67,0
Putnam,1040,0
Queens,54880,0
Rensselaer,347,0
Richmond,12401,0
Rockland,12204,0
Saratoga,371,0
Schenectady,551,0
Schoharie,45,0
Schuyler,7,0
Seneca,46,0
St. Lawrence,180,0
Steuben,223,0
Suffolk,35543,0
Sullivan,996,0
Tioga,96,0
Tompkins,129,0
Ulster,1383,0
Warren,193,0
Washington,189,0
Wayne,78,0
Westchester,30426,0
Wyoming,70,0
Yates,19,0
Total,323978,0
