County,Cases,Deaths
Albany,0,0
Albany,2322,0
Allegany,71,0
Bronx,48837,0
Broome,902,0
Cattaraugus,145,0
Cayuga,131,0
Chautauqua,194,0
Chemung,155,0
Chenango,184,0
Clinton,113,0
Columbia,492,0
Cortland,69,0
Delaware,93,0
Dutchess,4376,0
Erie,8046,0
Essex,51,0
Franklin,40,0
Fulton,267,0
Genesee,258,0
Greene,272,0
Hamilton,6,0
Herkimer,206,0
Jefferson,106,0
Kings,61488,0
Lewis,33,0
Livingston,159,0
Madison,384,0
Monroe,4422,0
Montgomery,143,0
Nassau,42678,0
New York,29796,0
Niagara,1384,0
Oneida,1942,0
Onondaga,3290,0
Ontario,326,0
Orange,10938,0
Orleans,288,0
Oswego,229,0
Otsego,98,0
Putnam,1392,0
Queens,67079,0
Rensselaer,653,0
Richmond,14503,0
Rockland,13798,0
Saratoga,639,0
Schenectady,915,0
Schoharie,62,0
Schuyler,20,0
Seneca,80,0
St. Lawrence,246,0
Steuben,282,0
Suffolk,42496,0
Sullivan,1473,0
Tioga,173,0
Tompkins,209,0
Ulster,1901,0
Warren,287,0
Washington,250,0
Wayne,228,0
Westchester,35551,0
Wyoming,104,0
Yates,51,0
Total,407326,0
