County,Cases,Deaths
Albany,0,0
Albany,1009,0
Allegany,35,0
Bronx,35994,0
Broome,266,0
Cattaraugus,45,0
Cayuga,48,0
Chautauqua,30,0
Chemung,113,0
Chenango,95,0
Clinton,59,0
Columbia,154,0
Cortland,28,0
Delaware,59,0
Dutchess,2817,0
Erie,3089,0
Essex,26,0
Franklin,14,0
Fulton,66,0
Genesee,149,0
Greene,112,0
Hamilton,3,0
Herkimer,58,0
Jefferson,60,0
Kings,43587,0
Lewis,9,0
Livingston,65,0
Madison,126,0
Monroe,1371,0
Montgomery,49,0
Nassau,35085,0
New York,21312,0
Niagara,386,0
Oneida,411,0
Onondaga,742,0
Ontario,90,0
Orange,8374,0
Orleans,80,0
Oswego,63,0
Otsego,65,0
Putnam,932,0
Queens,49929,0
Rensselaer,250,0
Richmond,11516,0
Rockland,11453,0
Saratoga,343,0
Schenectady,469,0
Schoharie,38,0
Schuyler,7,0
Seneca,38,0
St. Lawrence,170,0
Steuben,210,0
Suffolk,32724,0
Sullivan,769,0
Tioga,82,0
Tompkins,126,0
Ulster,1230,0
Warren,150,0
Washington,131,0
Wayne,70,0
Westchester,28245,0
Wyoming,63,0
Yates,17,0
Total,295106,0
