County,Cases,Deaths
Albany,0,0
Albany,426,0
Allegany,26,0
Bronx,19160,0
Broome,112,0
Cattaraugus,18,0
Cayuga,27,0
Chautauqua,20,0
Chemung,59,0
Chenango,60,0
Clinton,43,0
Columbia,74,0
Cortland,17,0
Delaware,39,0
Dutchess,1598,0
Erie,1409,0
Essex,10,0
Franklin,11,0
Fulton,18,0
Genesee,65,0
Greene,34,0
Hamilton,3,0
Herkimer,36,0
Jefferson,43,0
Kings,24715,0
Lewis,6,0
Livingston,29,0
Madison,99,0
Monroe,742,0
Montgomery,29,0
Nassau,21512,0
New York,12722,0
Niagara,156,0
Oneida,172,0
Onondaga,369,0
Ontario,51,0
Orange,4532,0
Orleans,24,0
Oswego,36,0
Otsego,41,0
Putnam,487,0
Queens,29303,0
Rensselaer,91,0
Richmond,6484,0
Rockland,7122,0
Saratoga,182,0
Schenectady,191,0
Schoharie,12,0
Schuyler,5,0
Seneca,15,0
St. Lawrence,78,0
Steuben,117,0
Suffolk,18692,0
Sullivan,318,0
Tioga,18,0
Tompkins,105,0
Ulster,530,0
Warren,43,0
Washington,26,0
Wayne,41,0
Westchester,18077,0
Wyoming,30,0
Yates,2,0
Total,170512,0
