County,Cases,Deaths
Albany,0,0
Albany,2280,0
Allegany,69,0
Bronx,48496,0
Broome,852,0
Cattaraugus,141,0
Cayuga,128,0
Chautauqua,186,0
Chemung,151,0
Chenango,175,0
Clinton,111,0
Columbia,489,0
Cortland,61,0
Delaware,92,0
Dutchess,4337,0
Erie,7891,0
Essex,51,0
Franklin,37,0
Fulton,266,0
Genesee,254,0
Greene,271,0
Hamilton,6,0
Herkimer,197,0
Jefferson,100,0
Kings,61012,0
Lewis,32,0
Livingston,151,0
Madison,376,0
Monroe,4281,0
Montgomery,141,0
Nassau,42462,0
New York,29442,0
Niagara,1356,0
Oneida,1860,0
Onondaga,3203,0
Ontario,312,0
Orange,10878,0
Orleans,288,0
Oswego,226,0
Otsego,91,0
Putnam,1382,0
Queens,66643,0
Rensselaer,632,0
Richmond,14389,0
Rockland,13743,0
Saratoga,623,0
Schenectady,891,0
Schoharie,62,0
Schuyler,15,0
Seneca,76,0
St. Lawrence,234,0
Steuben,279,0
Suffolk,42267,0
Sullivan,1467,0
Tioga,163,0
Tompkins,198,0
Ulster,1888,0
Warren,284,0
Washington,250,0
Wayne,221,0
Westchester,35394,0
Wyoming,103,0
Yates,50,0
Total,404006,0
