County,Cases,Deaths
Albany,0,0
Albany,581,0
Allegany,28,0
Bronx,25932,0
Broome,167,0
Cattaraugus,32,0
Cayuga,36,0
Chautauqua,24,0
Chemung,70,0
Chenango,73,0
Clinton,46,0
Columbia,99,0
Cortland,24,0
Delaware,47,0
Dutchess,2085,0
Erie,1850,0
Essex,12,0
Franklin,13,0
Fulton,25,0
Genesee,78,0
Greene,74,0
Hamilton,3,0
Herkimer,43,0
Jefferson,48,0
Kings,33521,0
Lewis,8,0
Livingston,32,0
Madison,105,0
Monroe,932,0
Montgomery,32,0
Nassau,27772,0
New York,17091,0
Niagara,216,0
Oneida,249,0
Onondaga,462,0
Ontario,65,0
Orange,5888,0
Orleans,34,0
Oswego,44,0
Otsego,44,0
Putnam,573,0
Queens,37918,0
Rensselaer,137,0
Richmond,8684,0
Rockland,8752,0
Saratoga,231,0
Schenectady,245,0
Schoharie,20,0
Schuyler,6,0
Seneca,18,0
St. Lawrence,93,0
Steuben,154,0
Suffolk,24182,0
Sullivan,437,0
Tioga,27,0
Tompkins,116,0
Ulster,761,0
Warren,81,0
Washington,46,0
Wayne,49,0
Westchester,21828,0
Wyoming,34,0
Yates,7,0
Total,222284,0
