County,Cases,Deaths
Albany,0,0
Albany,61,0
Allegany,2,0
Bronx,554,0
Broome,2,0
Cattaraugus,0,0
Cayuga,0,0
Chautauqua,0,0
Chemung,0,0
Chenango,2,0
Clinton,2,0
Columbia,1,0
Cortland,0,0
Delaware,1,0
Dutchess,36,0
Erie,31,0
Essex,1,0
Franklin,0,0
Fulton,1,0
Genesee,1,0
Greene,2,0
Hamilton,2,0
Herkimer,2,0
Jefferson,1,0
Kings,1334,0
Lewis,0,0
Livingston,1,0
Madison,0,0
Monroe,32,0
Montgomery,2,0
Nassau,754,0
New York,1174,0
Niagara,3,0
Oneida,2,0
Onondaga,8,0
Ontario,3,0
Orange,84,0
Orleans,0,0
Oswego,0,0
Otsego,0,0
Putnam,7,0
Queens,1140,0
Rensselaer,8,0
Richmond,206,0
Rockland,101,0
Saratoga,24,0
Schenectady,21,0
Schoharie,1,0
Schuyler,0,0
Seneca,0,0
St. Lawrence,0,0
Steuben,0,0
Suffolk,371,0
Sullivan,8,0
Tioga,1,0
Tompkins,7,0
Ulster,12,0
Warren,1,0
Washington,1,0
Wayne,1,0
Westchester,1091,0
Wyoming,2,0
Yates,0,0
Total,7102,0
